ticker,start_date,end_date,start_price,peak_price,duration_d,duration_td,return_pct,velocity,feat_dist_sma20,feat_dist_sma50,feat_dist_sma200,feat_rsi14,feat_bb_width,feat_bb_pos,feat_macd_hist_norm,feat_vol_spike,feat_atr_pct,feat_adx14,feat_roc5,feat_roc20,feat_trend_align,feat_sma20_slope
T,2020-10-28,2020-12-09,13.9881,16.6063,42,29,18.72,0.44564,-0.04031240085551021,-0.058175156103677204,-0.11245710698814358,36.627004394479535,0.09138470405762801,0.04034152577916346,-0.0019789247814159363,1.1510401562658736,0.021374652275520763,24.67821802440041,-0.008233348761086057,-0.04773714853103206,0.0,-0.0017946078511683616
TXN,2020-10-28,2021-01-21,122.3767,150.9238,85,57,23.33,0.27444,-0.03685859881406431,-0.0032133603397807285,0.13926185868722013,44.06646765425861,0.11259324880073975,0.16011154027672952,-0.007562944733262942,1.8302857784750828,0.02463036931758207,33.840783148125695,-0.021419173120974522,0.0014707235727720036,1.0,0.01124147803976494
UNP,2020-10-28,2021-01-08,153.486,194.6343,72,49,26.81,0.37235,-0.1250899070097125,-0.11672660319605682,0.009684646053410729,26.681746138381996,0.23918057671842202,-0.09776837421207893,-0.021528675483813674,1.3064771537302378,0.032836421302871226,45.615893586589856,-0.13089042013176366,-0.1193680756715122,1.0,-0.018441602640329013
V,2020-10-28,2020-12-31,173.808,210.5065,64,44,21.11,0.32991,-0.09263757490400551,-0.10624986941749527,-0.05201262970092414,23.84402017280908,0.13218622788842874,-0.27236071723423594,-0.009877502113340037,2.4549353028504792,0.025468188185864656,45.04922605382382,-0.0884946737342116,-0.09551440078910256,0.0,-0.008086161299646899
VDE,2020-10-28,2020-11-24,30.8107,44.7074,27,19,45.1,1.67051,-0.07376831426746257,-0.12901236181141817,-0.2440667724635012,33.411009078720895,0.12323542479767473,-0.14627098598262794,-0.0024988226937135,2.3038136826783115,0.032426022484812876,24.214876922891165,-0.05601617510950363,-0.06772524863015494,0.0,-0.005149240530439081
VFH,2020-10-28,2021-01-14,52.1473,70.0707,78,53,34.37,0.44065,-0.041285962887074076,-0.029782379373029525,-0.022816277736321767,39.599983867305816,0.07925268194596918,-0.04337463790066185,-0.0045001256302104106,1.0463003571204812,0.01989023714382736,24.770809128263465,-0.042678472648385535,-0.0030767265100146712,1.0,0.012643164396902273
VLO,2020-10-28,2020-11-09,29.4502,40.7534,12,8,38.38,3.1984,-0.12004290714974405,-0.21450070662533288,-0.3620940599164038,29.32999928067852,0.21124470949645024,-0.1457868050300058,-0.003918862215488379,1.1904444398532745,0.05163221027543369,27.931555430419213,-0.10730154523364677,-0.16458922678938692,0.0,-0.026982911086564587
XLB,2020-10-28,2021-01-12,27.7757,34.9179,76,51,25.71,0.33834,-0.04761178198100706,-0.03551237504500446,0.09011230930811634,35.859193741101194,0.08506351294083991,-0.08770191785917365,-0.00653465077321989,1.0960054627607831,0.017147966387672672,25.239439477249476,-0.05290536924418976,-0.026712764248882803,1.0,0.0056516895091487385
XLC,2020-10-28,2021-04-29,55.6524,75.2231,183,125,35.17,0.19216,-0.028697544701231783,-0.030559218342449318,0.07689646152544867,42.33448194484364,0.07101513032747145,0.08395590144056442,-0.0015752531751691307,1.4747692409450024,0.02130698280411893,17.93080361775309,-0.03909700508689451,-0.011111123914643639,0.0,0.008286290203276758
XLE,2020-10-28,2020-11-24,11.2445,16.3574,27,19,45.47,1.68411,-0.07480701563198908,-0.13316933543379872,-0.25118794753381374,32.601918861331,0.12301749522495713,-0.15726895302878682,-0.0024747346395263517,1.5346465986196958,0.03258238307255304,24.17286815784945,-0.0552338406572952,-0.07479155558328143,0.0,-0.007291899660923806
XLF,2020-10-28,2021-01-14,21.4294,28.7076,78,53,33.96,0.43543,-0.04636874425560459,-0.03963066329359113,-0.0286341610145244,37.86509406005558,0.07710205476074782,-0.1306362130964898,-0.004954679289652881,1.6152630338325265,0.0199975907569943,23.49140448236934,-0.043354749277632276,-0.01911064750168634,1.0,0.008821823681983698
XLI,2020-10-28,2021-01-12,68.8774,83.5731,76,51,21.34,0.28074,-0.059339540128063896,-0.042928878211273044,0.04848930668792806,34.45107158834544,0.09673391772527545,-0.15212749321812452,-0.00819239550031158,1.5631806337352931,0.018899386245534732,27.02420090831713,-0.06634233738195094,-0.027409721721719182,1.0,0.006041833927005857
XOM,2020-10-28,2020-11-24,25.0278,34.0835,27,19,36.18,1.34009,-0.06504965782194408,-0.1302550819676869,-0.2732853536247826,32.96275691067642,0.10809498488140581,-0.14365170852039977,-0.00033296445491904264,1.5493462424683997,0.03120054546866831,20.640343263846365,-0.047949214392447925,-0.0803960629184568,0.0,-0.008980848823689658
ANET,2020-10-29,2021-02-12,12.6975,20.2069,106,72,59.14,0.55793,-0.060651230392546024,-0.04621687131026107,-0.05590735871842219,36.48589797149301,0.17877651566411215,0.13883781149113525,-0.010556253618957474,1.0252570293964227,0.03137745901402765,37.2757770502572,-0.0505210893906739,-0.01878772920701688,0.0,0.002535571567269912
AXP,2020-10-29,2020-11-09,85.1553,109.7472,11,7,28.88,2.62536,-0.10469583290739816,-0.09969937196918538,-0.09016320349671253,30.822946962873345,0.20277253475356707,-0.07669961346184417,-0.017148117442099268,1.4268244041076326,0.029106302909424828,38.95698749937188,-0.13092867059882385,-0.09749959611174064,1.0,-0.008235605919248545
BF-B,2020-10-29,2020-11-24,62.4822,73.4314,26,18,17.52,0.67399,-0.07540702778520275,-0.08051379519788082,0.035688103638315594,25.76357985293855,0.15180691482307343,-0.0372416582170153,-0.011446971160262373,1.0581673090494543,0.022027704752421683,41.68693712769907,-0.07395570363827109,-0.07763662322746068,0.0,-0.011461048196239276
CI,2020-10-29,2020-11-05,148.667,194.8503,7,5,31.06,4.43784,-0.06499812962064791,-0.0541463956643046,-0.11274952878800323,38.3890926296578,0.12389283713173799,-0.06110247145715668,-0.005641598013494993,1.4419057852895376,0.03341924758506194,29.43186545637296,-0.08883062592935498,-0.023778400779130182,0.0,0.014086216547719133
CVS,2020-10-29,2020-11-16,46.7669,61.4333,18,12,31.36,1.74226,-0.04513312660790768,-0.05194852240182194,-0.09698787592164844,36.67214159235969,0.0767040091614207,-0.11621821169619123,-0.0037976570052095987,1.4643640988508422,0.02220836418086021,24.19990239835944,-0.0596840587329015,-0.02481765922110646,0.0,0.003298812185055011
EMR,2020-10-29,2020-11-24,57.4687,71.7848,26,18,24.91,0.95812,-0.058761565780713385,-0.05266217531273656,0.03754731206114829,34.23157779460067,0.11123175527078598,-0.06126106544553147,-0.008981518812448816,1.8613692042651815,0.02211356636467813,26.809888175856013,-0.07626140541313464,-0.002939806276832879,1.0,0.006534945906633505
EWP,2020-10-29,2021-01-08,17.6237,24.4134,71,48,38.53,0.54262,-0.061457445644771305,-0.06996549991242655,-0.08642419513627216,32.20218855598678,0.09973728425314596,-0.15654273255993797,-0.006797611231197359,2.8445935942357994,0.020004088578524003,27.321772149609078,-0.06512023539870093,-0.04335910674179233,0.0,0.00022394236368494802
GD,2020-10-29,2020-12-04,116.4026,138.3145,36,25,18.82,0.5229,-0.06189240465205141,-0.08011478070276283,-0.10582584655840609,32.9985125851412,0.11736333710731635,-0.0621500509105557,-0.00630116902411906,1.0221372919579315,0.02475414399670619,32.82435783330205,-0.05809784637905624,-0.04265120598150718,0.0,-0.003994429379553965
IEX,2020-10-29,2021-01-11,158.1075,195.4393,74,49,23.61,0.31908,-0.09462724586012983,-0.07606918891094773,0.04028303057021569,30.35000102880788,0.1499168256715574,-0.19716953539938561,-0.013856652264341232,2.5351898514206272,0.029799395587957224,31.564994285763497,-0.10757909759134043,-0.05016681632897013,1.0,0.00236754668298933
INTC,2020-10-29,2020-12-04,39.5886,47.0003,36,25,18.72,0.52005,-0.14059979326862493,-0.1277022249530492,-0.20957217307670276,24.557301462485114,0.31716121220742244,-0.015833043815754233,-0.027059355555932856,1.0991853073938889,0.037098855858121955,49.00758170406549,-0.18163257484833506,-0.15562772762373211,0.0,-0.026238145999130102
PFE,2020-10-29,2020-12-08,25.5331,32.799,40,27,28.46,0.71142,-0.04466616176348587,-0.04422880768941728,-0.013478968148902953,36.79611478013725,0.0878090305964554,-0.03245669355819436,-0.004890645755496569,1.0864292713403365,0.025570910548643078,34.43035653877621,-0.057440462758062916,-0.02996966222953734,1.0,0.0035053682779757622
TMUS,2020-10-29,2021-01-08,105.292,129.8578,71,48,23.33,0.32861,-0.040370792888293074,-0.039004864431934926,0.09592148086838473,39.8592568302938,0.11146827948550449,0.12259076435463515,-0.006104901651560674,0.8146025932598872,0.025698904965921872,28.149919781235095,-0.01907904453809861,-0.053745789422007806,1.0,-0.005914827868069739
UNH,2020-10-29,2020-11-16,276.7582,325.1872,18,12,17.5,0.97215,-0.056558904656138505,-0.02973792714191779,0.042975666909876545,38.11877123284199,0.0983495822181413,-0.1095560989403287,-0.008634985249622145,1.2703085898458988,0.026501060611259206,24.80375099816553,-0.06769444790263934,-0.02999338555012243,1.0,0.008005802012043484
WFC,2020-10-29,2021-01-14,18.6629,30.8189,77,52,65.14,0.84591,-0.0983728168127596,-0.11482924448608822,-0.27443322449798085,31.015452966384927,0.25076403720138163,0.06490623760207885,-0.01177734452634049,1.2364818364957317,0.033518033024240654,32.62526602534194,-0.09075270607764907,-0.10271636887008173,0.0,-0.01609313283731828
AFL,2020-10-30,2020-12-04,29.8681,40.9899,35,24,37.24,1.0639,-0.07738293909397166,-0.0758232597266187,-0.10602775533314268,32.3540843453962,0.1586903875680658,-0.028534229297952473,-0.011841643914579463,1.6186242317595652,0.03185356051374849,35.62473796219906,-0.10303834051633531,-0.0794468521771764,0.0,-0.010114702243771756
BA,2020-10-30,2020-11-10,144.39,188.69,11,7,30.68,2.78916,-0.11049644952201443,-0.12059093671143836,-0.2289198062580488,31.87885992573119,0.21045905102942203,-0.09024596890397042,-0.01604262254327355,0.855302995955381,0.0382792585315152,31.000017056951577,-0.13724905077039284,-0.14094480118591513,0.0,-0.022282655944836915
BLK,2020-10-30,2021-01-13,525.8787,687.7997,75,50,30.79,0.41054,-0.03298621523510667,0.020534882929569544,0.13250531020005524,46.343454003509876,0.15174409128752567,0.27520428207908754,-0.00988059161805725,0.8718736900936146,0.02792720826003791,39.456905860836855,-0.05978231156816405,0.05102460918663754,1.0,0.01840243301018396
COP,2020-10-30,2020-11-24,23.7199,36.8065,25,17,55.17,2.20685,-0.12000516133807512,-0.15484804041658012,-0.2788559964793466,33.06473494038718,0.30486859489049667,0.052691541079408016,-0.01466736337185417,1.3304769641603442,0.05272099837882582,43.788001939676306,-0.12046694438680416,-0.12392140226317871,0.0,-0.023071865771734146
ECL,2020-10-30,2020-11-09,172.9836,204.3692,10,6,18.14,1.81437,-0.07615367872861364,-0.0802176812485853,-0.05322445229744933,29.43485402245767,0.14657871263260525,-0.06236754709106087,-0.01189330566436568,1.0565033294895694,0.0292188925825464,35.9034982311734,-0.10387075237696464,-0.07305878949595013,0.0,-0.01165778602461054
EFA,2020-10-30,2021-06-15,52.0506,70.5006,228,155,35.45,0.15547,-0.04479628466169157,-0.04719207343699124,0.0035660916921906012,32.054190554016714,0.08703803622604879,-0.03881156515176412,-0.0066336914603863685,1.7703845750682887,0.013729628484457987,40.64979080573949,-0.05524810656744228,-0.039129912752549845,0.0,-0.006116190014238687
ELV,2020-10-30,2020-11-16,252.6008,308.4822,17,11,22.12,1.30132,-0.06820245184836417,-0.015110827886175624,0.0154767973887646,40.49640044887538,0.13593003001054793,-0.038471858846095164,-0.012498652002284581,1.4094535973567688,0.031689903421674125,37.12239362135307,-0.12215208278802958,-0.00803592545478915,1.0,0.017352147519061223
ENPH,2020-10-30,2020-11-06,98.09,122.53,7,5,24.92,3.55941,-0.06828525529297813,0.13768422343260397,0.6932884053872471,50.32231474877783,0.21650446208388313,0.1614856235554277,-0.022681432751136925,0.7611557736218604,0.08054557211983152,35.29310559607005,-0.05071136553090849,0.08470635858525388,1.0,0.041675319376768494
ETSY,2020-10-30,2020-11-06,121.59,146.28,7,5,20.31,2.90085,-0.14011270875322326,-0.048764257517303955,0.36943984710602495,38.574128193097174,0.25544161467936294,-0.13788787646544368,-0.022962919890725113,1.5591220564193538,0.06278711857911488,33.422595652369196,-0.11792233841535305,-0.07627446761747281,1.0,0.01700616494577889
EW,2020-10-30,2020-12-31,71.69,91.23,62,42,27.26,0.43962,-0.1121101542372304,-0.11735950970754504,-0.03488969058837164,28.489095725599583,0.24463348497641013,-0.01614290117422505,-0.019050542538830876,1.3506337768441212,0.035649543121166756,49.67142665633928,-0.10844423359741928,-0.09034380583369406,0.0,-0.012952077405932516
EWA,2020-10-30,2021-01-21,15.9596,20.4018,83,55,27.83,0.33535,-0.03516265600171994,-0.02935979482196401,0.028078941312883205,37.94978182942252,0.07567647248805287,0.018421946055515972,-0.0056655011021075905,1.2711463914628929,0.013909968395513672,31.451911056812545,-0.05316079825302089,-0.004030285915275877,1.0,0.002348034842365898
EWG,2020-10-30,2021-06-07,22.9465,32.2566,220,149,40.57,0.18442,-0.09335533695663867,-0.10810638066786861,-0.01886362511340612,25.386407213103737,0.19649661163905197,-0.02401892944736917,-0.014102778793086296,1.5443106323646008,0.022559244454669086,44.44329211155909,-0.10612234981111313,-0.09907424693682831,0.0,-0.019219070022965634
EWL,2020-10-30,2021-01-26,35.2319,41.4622,88,58,17.68,0.20095,-0.05382249973726362,-0.06276783094908542,-0.0036502274292208843,28.990353978531047,0.10448738916807972,-0.04441159992076976,-0.007524521367606325,2.044014437537598,0.015100360984263192,40.853830089359974,-0.06056933194674319,-0.06147536943885579,0.0,-0.00943749140500405
EWY,2020-10-30,2021-01-08,58.0036,86.6579,70,47,49.4,0.70572,-0.031227588433064904,-0.009123984005117816,0.11788426649962967,41.9263747294587,0.05303271920838871,-0.10781692423419043,-0.0047469631254428764,1.3286438112279362,0.013900492460199854,21.357310468175484,-0.04978043529735765,-0.004448626628525076,1.0,0.004558529747598072
EWZ,2020-10-30,2021-01-14,17.9507,25.9965,76,51,44.82,0.58976,-0.0637363515651103,-0.08291338934997876,-0.11715387370399158,35.486645231446076,0.12193029795131552,-0.058312566347254825,-0.006630533416818081,1.178327022884845,0.028853334903177506,33.66774326164944,-0.08918265531774872,-0.011045709773229606,0.0,0.004745580221844348
FTV,2020-10-30,2020-11-24,45.3561,53.75,25,17,18.51,0.74026,-0.06531006687013148,-0.03245456765356844,0.07641850209192019,37.229833230133636,0.14154514364811555,0.00635176373146099,-0.012357859402168636,0.8466722726456375,0.024379663877172067,34.24210428948809,-0.07368414655960631,-0.04894053847638569,1.0,-0.003693541887434648
GS,2020-10-30,2021-01-14,166.0835,271.9574,76,51,63.75,0.83878,-0.07005571137319062,-0.06325809714600936,-0.04268142231301037,33.49212418074188,0.1522214804127856,0.005107725155637287,-0.011880552818842665,1.0916772588123669,0.026585427248229612,35.45487846292966,-0.07803351334831599,-0.05432705444564967,1.0,-0.007254631578992976
GWW,2020-10-30,2020-11-19,329.3131,399.4573,20,14,21.3,1.06501,-0.0582760902572698,-0.03233811181373363,0.11693161143296414,35.319770769381606,0.14982807535619586,0.08697759663866213,-0.01149464512675296,1.1091146210694103,0.024974097155379543,44.39050310930574,-0.03049638610331662,-0.026072292949480658,1.0,-0.0011206674965424934
HCA,2020-10-30,2021-01-07,118.3241,166.0022,69,46,40.29,0.58398,-0.062192941049159164,-0.054965098956025964,0.04413456328934164,37.930569077094916,0.12910699376466006,-0.013662461436154866,-0.01014538564068174,1.2518800415156868,0.03687164229336795,33.206231550878144,-0.09209626640159507,-0.02392357175192883,1.0,0.00923178966629079
IR,2020-10-30,2021-01-12,34.755,46.8108,74,49,34.69,0.46876,-0.05054353858215285,-0.03156434221337272,0.10806823964882697,38.41592852113532,0.10173819189561378,-0.023246792079213978,-0.009809207114419632,1.0856620485668005,0.02817891474228312,29.581345717368457,-0.08701338394567859,-0.03159681668967529,1.0,-0.0016955076304268069
ISRG,2020-10-30,2020-11-09,222.36,257.8167,10,6,15.95,1.59456,-0.07886306214795501,-0.060566080025682784,0.10799128280578042,35.202698539914095,0.1476991734795933,-0.07965738482302882,-0.012975515139406568,1.7558758236724339,0.03396786794224517,36.3591620999573,-0.09300050053507836,-0.0419371684068387,1.0,-0.0019707245161634246
IWM,2020-10-30,2021-02-09,143.261,214.3841,102,68,49.65,0.48672,-0.041987104475915936,-0.012535085424631843,0.06878150444873912,41.855261234505925,0.08490178888461017,-0.01621156465278121,-0.007919873910567237,1.3264666947846677,0.02112673216736432,35.046641827303795,-0.06120083049256397,0.001569974601124402,1.0,0.007912595691974333
JNJ,2020-10-30,2021-01-26,117.5095,147.1244,88,58,25.2,0.28639,-0.057248540076411676,-0.07041921191379182,-0.047682597592014105,28.444372942783872,0.12029940662101131,-0.004781833991301264,-0.0076252409324943995,1.175047649896722,0.019483836420035636,32.45327865348239,-0.05597619881182836,-0.06243169363980361,0.0,-0.012503605644620497
MA,2020-10-30,2020-11-09,279.6803,333.8645,10,6,19.37,1.93736,-0.12637476793377253,-0.14205814101130296,-0.05004929077562188,23.07805073663117,0.2675414412400891,-0.040684774259737974,-0.019904712036921225,1.7541609406016185,0.033323728858283205,52.03771342409467,-0.12429822285733128,-0.147135308822399,0.0,-0.02718411495868578
MDT,2020-10-30,2021-01-08,85.4694,102.2436,70,47,19.63,0.28037,-0.05931556718620415,-0.04578298297833172,0.009467060835106251,36.12003059004973,0.12740675734673246,0.005083118233194301,-0.01075761470708666,1.338231423359286,0.028388194847399784,37.617016335252536,-0.09737938373769395,-0.013632956189745693,1.0,0.0014847312622749964
MNST,2020-10-30,2021-01-08,38.285,47.495,70,47,24.06,0.34366,-0.04189893085803462,-0.0542453348033915,0.07823049722897067,37.76548899378587,0.09836309009636758,0.05541024305517671,-0.0054834273588484335,1.5141193019984422,0.024524719350830032,28.597356360105294,-0.047518344617827,-0.03746075729242537,0.0,-0.006717710409767763
MO,2020-10-30,2020-12-18,23.5536,28.5803,49,34,21.34,0.43554,-0.07389820004111218,-0.10399197790747101,-0.08714515950811388,26.720074043059185,0.146467405259342,-0.04479629337508708,-0.007606705324561887,1.7077123267906096,0.022984670672035933,36.13137293731916,-0.07676554625857024,-0.07415961626670953,0.0,-0.010703265184347388
NKE,2020-10-30,2021-01-11,110.8617,136.0344,73,48,22.71,0.31105,-0.0605430148028207,-0.01186014942945921,0.19600180840017806,37.271411791095616,0.09520079211271766,-0.1769343955387443,-0.012546208304776206,1.5536559249134099,0.02460264677862802,35.1003732114571,-0.07623688046790866,-0.05180045718376969,1.0,-0.003162437141031038
NVDA,2020-10-30,2020-11-06,12.4945,14.5161,7,5,16.18,2.31143,-0.07715322834653376,-0.045532914230607235,0.3361288249733876,41.11507789095728,0.15023834332630026,-0.05647251635785635,-0.013951132126026944,1.2003704612449848,0.03576701382544644,41.00463401213706,-0.07772092725630719,-0.04044082803789595,1.0,-0.006382998417144181
PANW,2020-10-30,2020-12-22,36.865,62.01,53,36,68.21,1.28695,-0.08627299127268426,-0.09944568537855837,-0.01647496880110599,28.57649648023255,0.18976413449549115,0.002441373962323614,-0.010620177312695656,1.6154402577760243,0.028094777324827305,52.65531421529044,-0.06489381775184111,-0.09777285541382652,0.0,-0.019009958155191353
PXD,2020-10-30,2020-12-18,23.9483,29.0592,49,34,21.34,0.43554,-0.07389809619946212,-0.10399186124671576,-0.08714504541594977,26.72011492439495,0.14646722711759,-0.04479612935258133,-0.007606694531597372,1.7077123267906096,0.02298465775879739,36.1312818766508,-0.0767657328876794,-0.07415952015369376,0.0,-0.010703277957681556
QQQ,2020-10-30,2021-02-12,260.6123,326.0894,105,71,25.12,0.23928,-0.04878930932901904,-0.04098916615672029,0.11398332626910605,39.28776358275409,0.10161902493387878,-0.0047460443648694025,-0.007582459210848829,1.623014366044795,0.0228699313189297,35.609542681196174,-0.05394397497197201,-0.017972332901680543,1.0,-0.0012361279502899336
RL,2020-10-30,2020-11-09,60.2477,73.6672,10,6,22.27,2.22738,-0.09100819451688005,-0.08304346356745028,-0.1620266559926198,35.42703844003198,0.15618544422644726,-0.14103238899868298,-0.009980575562295438,2.1242714667262588,0.04537883376764916,26.584074109012843,-0.13619373352632114,-0.04404418551865019,0.0,0.012528728003106782
ROST,2020-10-30,2020-11-24,80.3765,107.0272,25,17,33.16,1.32629,-0.09076351735643325,-0.07997727667145477,-0.0946955322563776,35.52300485746193,0.19629042621036502,-0.008551976426426237,-0.013972138915909715,1.4690229466881888,0.035215305131410225,38.914152638172155,-0.10751336004580059,-0.11484112641402289,0.0,-0.014274707678518905
SPY,2020-10-30,2021-09-02,302.6968,424.6565,307,211,40.29,0.13124,-0.04389923416615612,-0.037017514806143195,0.05237893619660959,37.121185952996164,0.08933771249485833,-0.013947135393146723,-0.007312408242901456,1.6581216598433661,0.017650415759659536,40.40711756660629,-0.05564223291759618,-0.02186675029165197,1.0,-0.0016865839027568885
SYK,2020-10-30,2021-01-20,190.8348,232.2525,82,54,21.7,0.26468,-0.07057313470250759,-0.02744856821464186,0.05107791682983231,36.50117804035964,0.13747698703717515,-0.05232433843564042,-0.01439811880534452,2.369101952234566,0.03240999067952963,33.502129222751094,-0.08963506852442094,-0.03019673676172918,1.0,0.0008737883871459129
TGT,2020-10-30,2020-11-25,130.6156,154.9362,26,18,18.62,0.71615,-0.05436661868235682,-0.018552086045396887,0.2227678647180154,36.556682611387146,0.10557066245032393,-0.044585760719882954,-0.012043314607775128,1.3865154327301117,0.02082981864765376,43.24172441595207,-0.04999044444113965,-0.04324305232741066,1.0,-0.0036642152969967867
TJX,2020-10-30,2021-01-08,47.0381,65.0199,70,47,38.23,0.54612,-0.09033924095004295,-0.0802565598281403,-0.0527884882527372,32.22544693033021,0.18372712291121157,-0.04053485364300159,-0.013893955366970316,1.6328628061716206,0.028655767771674084,34.228585536472885,-0.10908446293827434,-0.11851453008475399,1.0,-0.015088055989680105
VEA,2020-10-30,2021-06-15,33.2322,45.5087,228,155,36.94,0.16202,-0.04478264890336673,-0.0454930068267178,0.015040863108292201,32.049492761120874,0.08781199049962926,-0.03389241913611683,-0.006786111636675488,1.7414619020800244,0.01347099010774224,43.82674597157559,-0.05486353009615497,-0.03897667649869263,0.0,-0.005992969299743689
VFC,2020-10-30,2020-11-24,56.2052,74.2293,25,17,32.07,1.28274,-0.09402825429954878,-0.054639162783741486,0.02940004046372806,36.11360333178276,0.1923051520046443,-0.039700474705639234,-0.016790675237160716,1.400981551483187,0.03654336515801798,30.205133384310095,-0.10196443536958877,-0.0734866039304729,1.0,-0.003111310179276905
VGT,2020-10-30,2021-02-12,35.8902,45.9323,105,71,27.98,0.26648,-0.06198967897405699,-0.050138009224670176,0.10284398340573583,36.096928672742294,0.12377900211293748,-0.033905989758713236,-0.010465589823817002,1.2989816292390357,0.022819583312240013,41.32115214879655,-0.06468941092005298,-0.03271985469220018,1.0,-0.004023926203891803
VHT,2020-10-30,2021-02-12,182.924,219.4709,105,71,19.98,0.19028,-0.04326875133444255,-0.029636178730873382,0.03389203561174284,36.696634420153494,0.08164726021128947,-0.053914568046817796,-0.007049412292927324,0.9001481625415948,0.016495424300359263,29.59547658437666,-0.05575388200292708,-0.017502683238821648,1.0,7.246572525643202e-05
XLK,2020-10-30,2021-02-12,53.1177,66.559,105,71,25.3,0.241,-0.06152659571465676,-0.055283953610400886,0.0926368630664569,36.3923029397984,0.12439513504700768,-0.0270326497726296,-0.010081973025444372,1.5426326795638141,0.02341435711286958,40.53107036664229,-0.06399884220592311,-0.03549696885443465,1.0,-0.005623096659190474
XLV,2020-10-30,2021-01-20,93.0871,108.9543,82,54,17.05,0.20787,-0.043474352286372815,-0.037370802838791004,0.013966581559305444,35.590413540606974,0.08335102915568977,-0.045287490123052936,-0.006794040162390371,1.417448350167817,0.01699641182527426,27.195339483929313,-0.05713199858520812,-0.02400162225010405,1.0,-0.0019439075314356957
XLY,2020-10-30,2021-01-25,68.4005,81.833,87,57,19.64,0.22572,-0.05282133955154312,-0.03767912771428697,0.11551563805453179,36.30790026752442,0.0927081332098844,-0.10153329357422894,-0.008605425798789208,1.599192650557055,0.02153297717487766,35.92540144203695,-0.0654946785013456,-0.0357457718502221,1.0,-0.0008175038399629297
ZBH,2020-10-30,2020-11-09,122.5818,144.7133,10,6,18.05,1.80545,-0.07141841471991753,-0.05551825645225018,0.02166958644111076,34.15860390574662,0.1476244445640996,-0.02099296902308731,-0.011897287704532787,1.2677974995206909,0.030626131761984095,39.01162182623325,-0.07434627136568217,-0.0405986285856913,1.0,-0.001126949051177828
BKNG,2020-11-02,2020-11-09,62.9885,83.1758,7,5,32.05,4.57845,-0.0661468819683593,-0.09041014927578113,-0.03301474096886044,38.990696980918905,0.1871043137131931,0.12142929510936112,-0.007962654235151127,1.0301035514074877,0.03664384460381019,26.456374163077015,-0.08298216830663385,-0.0601478304128118,0.0,-0.011067767063357326
CMCSA,2020-11-02,2020-12-31,32.9695,41.7295,59,41,26.57,0.45034,-0.06612681442088139,-0.07399706261410838,0.010152068943267064,34.17351006397688,0.1258358042161751,-0.06271108034831453,-0.009319893538484716,1.4598591666053073,0.027950324808528864,25.326681013629095,-0.054146802121496806,-0.09170718706530867,0.0,-0.018363242254935686
MU,2020-11-02,2021-01-19,48.4815,83.387,78,52,72.0,0.92305,-0.02963221357780212,0.015103035241494348,0.016683997280675194,45.63642376581985,0.14175139630727557,0.2845728782676721,-0.008309140941755515,0.8655272680193777,0.030261236395668748,27.32022250914053,-0.0466052501918921,0.04432776655042692,1.0,0.012601202105655185
ON,2020-11-02,2021-01-19,24.36,38.52,78,52,58.13,0.74523,-0.042716214347639,0.051949756966292095,0.2568459985534841,48.42744607050194,0.16198141016177317,0.2245220270380873,-0.011775631067168956,1.7184779686565719,0.03043632041809725,21.448146721060468,-0.0465752901073625,0.05226786227904512,1.0,0.024931531001041174
SBUX,2020-11-02,2020-12-31,75.9645,94.9751,59,41,25.03,0.42416,-0.03146047301881493,-0.0076576662862736745,0.09420124038630041,43.90017659932015,0.06235710383300237,-0.020909121713039353,-0.006040499680792169,1.3267598016319104,0.02337189489215706,25.31519683829155,-0.04115545277536836,-0.02825830577234778,1.0,0.0033628791301478778
AON,2020-11-03,2021-05-07,173.3694,250.1414,185,127,44.28,0.23936,-0.10970061197687257,-0.1072460109068082,-0.08150297686337758,21.23071864380995,0.24434369596959485,-0.004280107467420396,-0.01897452336336675,1.6163190240033132,0.029222110245806534,51.99068028842331,-0.09562731551773473,-0.12276081565012031,1.0,-0.024716334971622178
CAT,2020-11-04,2021-01-12,140.5544,178.8644,69,46,27.26,0.39502,-0.04151898573486092,0.01240330563342556,0.1939352806828603,46.93692957101665,0.13866606196367634,0.1876129378001634,-0.0067903669475333755,2.246016416592679,0.036256629333835236,30.08682127647073,0.026925175404114432,0.00909827776652472,1.0,0.014425944851869543
F,2020-11-04,2020-11-24,5.7348,7.0934,20,14,23.69,1.18456,-0.013875572846184533,0.055773457715958034,0.1690643569289699,51.62105379900988,0.12312449886520287,0.38571881654093565,-0.005828643975741738,1.0178217986429658,0.03300303074693052,24.873093445364546,-0.0077923652937296195,0.05670808132860805,1.0,0.026430843164268802
NUE,2020-11-04,2020-12-10,42.9475,52.2414,36,25,21.64,0.60111,-0.03680457329418008,-0.0027174318542092578,0.10955445434516377,45.9184451204693,0.0809613370592496,0.02803509796209743,-0.004230124918567851,1.2391129327380517,0.033622425447395674,23.579220065691196,0.007943270843476125,-0.034943351161083935,1.0,0.007877897705310222
XYL,2020-11-04,2021-01-07,81.597,102.001,64,43,25.01,0.39072,-0.03212836500899691,0.011406276860387057,0.15644438342773107,46.895964727019305,0.07695707435525015,0.06865743769102009,-0.005944420625425747,1.199779350923968,0.029101298784700434,28.1219849522364,-0.0036977931827393284,-0.013298998813292884,1.0,0.007398444265614534
