ticker,start_date,end_date,start_price,peak_price,duration_d,duration_td,return_pct,intrawave_dd,target_quality,feat_atr_pct_tm5,feat_atr_pct_tm4,feat_atr_pct_tm3,feat_atr_pct_tm2,feat_atr_pct_tm1,feat_atr_pct_t0,feat_atr_pct_tp1,feat_atr_pct_tp2,feat_atr_pct_tp3,feat_atr_pct_tp4,feat_atr_pct_tp5,feat_bb_width_tm5,feat_bb_width_tm4,feat_bb_width_tm3,feat_bb_width_tm2,feat_bb_width_tm1,feat_bb_width_t0,feat_bb_width_tp1,feat_bb_width_tp2,feat_bb_width_tp3,feat_bb_width_tp4,feat_bb_width_tp5,feat_dist_sma200_tm5,feat_dist_sma200_tm4,feat_dist_sma200_tm3,feat_dist_sma200_tm2,feat_dist_sma200_tm1,feat_dist_sma200_t0,feat_dist_sma200_tp1,feat_dist_sma200_tp2,feat_dist_sma200_tp3,feat_dist_sma200_tp4,feat_dist_sma200_tp5,feat_rsi14_tm5,feat_rsi14_tm4,feat_rsi14_tm3,feat_rsi14_tm2,feat_rsi14_tm1,feat_rsi14_t0,feat_rsi14_tp1,feat_rsi14_tp2,feat_rsi14_tp3,feat_rsi14_tp4,feat_rsi14_tp5,feat_vol_spike_tm5,feat_vol_spike_tm4,feat_vol_spike_tm3,feat_vol_spike_tm2,feat_vol_spike_tm1,feat_vol_spike_t0,feat_vol_spike_tp1,feat_vol_spike_tp2,feat_vol_spike_tp3,feat_vol_spike_tp4,feat_vol_spike_tp5,feat_dist_sma50_tm5,feat_dist_sma50_tm4,feat_dist_sma50_tm3,feat_dist_sma50_tm2,feat_dist_sma50_tm1,feat_dist_sma50_t0,feat_dist_sma50_tp1,feat_dist_sma50_tp2,feat_dist_sma50_tp3,feat_dist_sma50_tp4,feat_dist_sma50_tp5,feat_dist_sma20_tm5,feat_dist_sma20_tm4,feat_dist_sma20_tm3,feat_dist_sma20_tm2,feat_dist_sma20_tm1,feat_dist_sma20_t0,feat_dist_sma20_tp1,feat_dist_sma20_tp2,feat_dist_sma20_tp3,feat_dist_sma20_tp4,feat_dist_sma20_tp5,feat_macd_hist_norm_tm5,feat_macd_hist_norm_tm4,feat_macd_hist_norm_tm3,feat_macd_hist_norm_tm2,feat_macd_hist_norm_tm1,feat_macd_hist_norm_t0,feat_macd_hist_norm_tp1,feat_macd_hist_norm_tp2,feat_macd_hist_norm_tp3,feat_macd_hist_norm_tp4,feat_macd_hist_norm_tp5
RL,2020-10-30,2020-11-09,60.2477,73.6672,10,6,22.27,6.77,3.2923,0.034417502115311166,0.03334263038232361,0.03471196535619583,0.035118253014940516,0.040167205725988496,0.04537883376764916,0.04484019837302531,0.04477724606253851,0.04397368366918349,0.043645733019039616,0.04639773216489404,0.14954597434438238,0.1556041678268185,0.14469019763912808,0.128569293648178,0.12820903220944418,0.15618544422644726,0.17365923339474293,0.17009775325722357,0.18044239446233915,0.1811960485976962,0.19507562585243757,-0.04352320760773069,-0.0484625707330775,-0.07479709849704776,-0.0743774547960765,-0.11816032742059981,-0.1620266559926198,-0.15191343842990357,-0.1279854213746313,-0.13055755171135552,-0.11248413919109167,-0.13147661229814714,60.286374727539226,58.42007442511245,51.6234097310932,51.155840679990995,42.156693124931,35.42703844003198,37.108278795908845,41.85839261310909,41.0483681958698,44.490525359463405,40.90627294865314,1.250476457751287,1.0210507754444007,0.9982908573497343,1.614539306846999,2.839242100153218,2.1242714667262588,1.1244303194477032,0.9069299038482068,0.9026254093813196,0.6524630917853327,0.9564595153081714,0.06683343045906608,0.05691091349244948,0.023839420574821003,0.019876000390783268,-0.0319917281876878,-0.08304346356745028,-0.07518407050883916,-0.05171130239415655,-0.05723037701292767,-0.04109072826354796,-0.06439926806150596,0.06549391025877205,0.052761586920401275,0.015857669660183434,0.009181895223388007,-0.04229478543430235,-0.09100819451688005,-0.08038929595645544,-0.05723805985039456,-0.06086417086329147,-0.04130630122232903,-0.06096896667729801,0.006501773812971698,0.006244338964572664,0.0038292688638457708,0.0017645536861046409,-0.003066670461552143,-0.009980575562295438,-0.01308671545210061,-0.012527803550087016,-0.012182508713197203,-0.009953403479929446,-0.009920542961386152
ROST,2020-10-30,2020-11-24,80.3765,107.0272,25,17,33.16,5.19,6.3843,0.02673612880357916,0.029221513827524317,0.02818092637869477,0.033930266710044656,0.0340515481749448,0.035215305131410225,0.03495237661817467,0.03449837406244363,0.03521848535186669,0.03526288831945207,0.033907526827091417,0.10339069227345132,0.1094211944962957,0.10818550989637543,0.15405205132574515,0.17009903650029076,0.19629042621036502,0.19170481536671385,0.18537720146978584,0.17969023634007544,0.16874618869949046,0.16200001186319282,0.006174261105094453,-0.032321553287514626,-0.03289031658597887,-0.09654825364124288,-0.0769452137748382,-0.0946955322563776,-0.05690311544638617,-0.02309261934081345,-0.015819068176927575,0.014669387985935806,-0.0016786764770553928,53.81820837542282,44.81933042491796,44.41837258781337,33.83293935466031,38.226787840748244,35.52300485746193,43.596270250761236,49.65096048951664,50.69747607134822,55.56401176959563,52.2402547676396,1.0657884485145608,1.3679146010663175,0.7579153036605042,1.7704605380315834,1.025692076214422,1.4690229466881888,1.5291606263839548,0.9585441857287742,1.017671258572886,0.9241964218502998,0.8626718816690337,0.02582678221989587,-0.014401324183867891,-0.015241538939585282,-0.07989430901766273,-0.06078188017860745,-0.07997727667145477,-0.04331696668350009,-0.010877973287984018,-0.005037390085256047,0.023408876659124726,0.005201835652535651,0.0042250018321609096,-0.03534327344921477,-0.037555982984458544,-0.09867734930539857,-0.07677932883637373,-0.09076351735643325,-0.049947749580220226,-0.015655825696640504,-0.007005839795367516,0.024114338430590812,0.009205319930894231,-0.00426745963634668,-0.005619484775056884,-0.006264403370950235,-0.011454673605294672,-0.012316923221193621,-0.013972138915909715,-0.011065046354180815,-0.006515636924548108,-0.0030680565918019924,0.0011736477920361184,0.002738232285000508
SPY,2020-10-30,2021-09-02,302.6968,424.6565,307,211,40.29,5.0,8.0527,0.014234882019269255,0.015001661283746172,0.014088440684156779,0.016561508950589207,0.017420955972164767,0.017650415759659536,0.01798260396115359,0.018363564943890576,0.01942173628884082,0.02006989217934427,0.019170810970349353,0.0687085530173409,0.06697706678918607,0.06241031436039909,0.07545218469237004,0.08071122959453958,0.08933771249485833,0.09347547757035947,0.09135204939527881,0.08957020368603165,0.09063909718308875,0.0923615624011514,0.11517250307187858,0.09424183832373237,0.09020736100180136,0.05288025486873625,0.0634707876999871,0.05237893619660959,0.06412426296217663,0.08274774430185343,0.10664551474982524,0.12780603487360126,0.1270761889030162,56.20155273054737,47.789894311057836,46.41984260930568,35.57013500079222,39.913755656342786,37.121185952996164,41.78785961514951,48.36179909002952,55.35610035278167,60.496659086464526,60.40732719533995,0.7261539634531511,1.3252848138816098,0.9460720129818418,1.7924196148014806,1.2759968961221315,1.6581216598433661,1.1543173925886585,1.2485783656766016,1.6231448006219003,1.0247506798335035,0.9275344030419239,0.01843806750066918,-0.0006114738932754534,-0.004154101887699028,-0.037588410904781724,-0.027468669715693828,-0.037017514806143195,-0.025768219037741187,-0.008244338788439382,0.013873498351144431,0.03339903520007953,0.03296708188875009,0.010727348197356651,-0.008703886343155887,-0.012964685326976947,-0.045554113921813286,-0.034858288960535444,-0.04389923416615612,-0.03182752550415547,-0.014892682584115373,0.0067137263738159,0.02537649391972723,0.024646095909602452,-0.00024281216351933684,-0.0015230046610956055,-0.0025398649418742216,-0.005471835496485792,-0.006306259641254434,-0.007312408242901456,-0.006748537293684634,-0.004884963610108325,-0.0020565331988204897,0.0009923849890759555,0.0028203386438702253
SYK,2020-10-30,2021-01-20,190.8348,232.2525,82,54,21.7,5.9,3.6804,0.023163572557862333,0.025406138203518967,0.024293622177706874,0.02757117801150234,0.027724255897426497,0.03240999067952963,0.03210728214422954,0.03202386832538654,0.03264198714221108,0.032136091654535404,0.03164490363804447,0.12211549210794953,0.11816671577695158,0.10645880875212134,0.1176320640511812,0.12321241616860004,0.13747698703717515,0.15083674511199952,0.14909983712499067,0.15427848707974948,0.153365995299673,0.14820759699129943,0.15486502472587024,0.11739420012865447,0.11048604017377782,0.06624222006367299,0.06851351200519709,0.05107791682983231,0.05528562600613235,0.08392604563798149,0.08137125137812075,0.09641213768507814,0.11116070766346503,60.26495318946749,49.72761377034627,48.108142920432776,39.01181209558158,39.647207480396325,36.50117804035964,37.71368310079655,45.66590148890869,45.0666004858566,48.971707578570175,52.5652469078545,0.9320521098408598,1.4275308755213363,0.9288484470848597,1.266261368922539,1.1386440134636961,2.369101952234566,1.2487567795323042,1.0116098283954025,1.100423276848156,1.0753799421454477,1.0871170173495754,0.07895185273755748,0.04141390011465023,0.03270666214314664,-0.010007781907380357,-0.009777196076683077,-0.02744856821464186,-0.02510500888219359,-0.000688601979406303,-0.005016103541657295,0.006598065796106069,0.018441069063232222,0.021830867530561033,-0.012973288574977822,-0.02081906849917812,-0.05911787612628001,-0.05638753891413213,-0.07057313470250759,-0.06460332917474935,-0.038808041933605125,-0.039110039048638016,-0.023917824066514215,-0.008574584372246539,-0.0010924689781635234,-0.0039790793934735775,-0.0061909622639939885,-0.010400591909730368,-0.012357908673977883,-0.01439811880534452,-0.014623497510666342,-0.012077543399008397,-0.010344676922037596,-0.00775084353751924,-0.004904804333991327
TGT,2020-10-30,2020-11-25,130.6156,154.9362,26,18,18.62,5.23,3.562,0.019596838106734422,0.0196782684726155,0.019341192707952044,0.01980730075463468,0.01982406629938729,0.02082981864765376,0.02070822239950814,0.020745406022458026,0.020714365129411872,0.020650018749629,0.02038477249510153,0.07651596924284938,0.07467534541778156,0.07493163301277504,0.08100591921307582,0.09046141272216977,0.10557066245032393,0.11075120265237628,0.11067245848320861,0.11296934716914597,0.11154154618884637,0.1079240007514296,0.2964355626505169,0.2763315503372457,0.26693995676724824,0.25064525745559435,0.24095508834148924,0.2227678647180154,0.23824392215079063,0.25477246901935313,0.2516615256577017,0.2654534565379035,0.285836332205055,53.6307320004384,48.17063159382862,46.0698500235733,42.22955866764085,40.32031226998098,36.556682611387146,42.71263029875809,48.51406990163664,48.2666495342563,52.985596135956854,58.768798779594825,0.6591636371552343,0.8588409772633504,0.9006668625641736,0.9969030950280598,0.8367929851640563,1.3865154327301117,0.9961670124674531,0.9550395275454652,1.1792835234298822,1.1439242451785625,1.2633814415117237,0.04113480472486601,0.02350860087654194,0.014858040527400142,0.0007272677741791113,-0.005466345895785299,-0.018552086045396887,-0.004658536472511954,0.009972588357269064,0.008773696999787056,0.020941395472778592,0.03791767950119456,-0.008253789129288652,-0.022699001833069974,-0.02854119643924784,-0.039143706519611424,-0.043799342246955315,-0.05436661868235682,-0.03876621558668152,-0.023686949038110222,-0.023136791943649603,-0.009602423934568664,0.009012364881090635,-0.005723537832137777,-0.007427849916214525,-0.008696968601262385,-0.010056412924767343,-0.010950731090819428,-0.012043314607775128,-0.01105933959982555,-0.008960487039971928,-0.0074014554275366115,-0.005202486544014158,-0.002454608711010229
TJX,2020-10-30,2021-01-08,47.0381,65.0199,70,47,38.23,6.47,5.9128,0.022398150846334428,0.024064923946014248,0.023118933168398657,0.02704129338609816,0.02673219117533921,0.028655767771674084,0.028839228321088654,0.029754153309382095,0.030744430445262688,0.0305281207665348,0.029410946406968203,0.08845712313959693,0.09419558012805013,0.09593675216789874,0.13651335051963973,0.15751849246738003,0.18372712291121157,0.19087434162957437,0.18370640107281724,0.18207533191844008,0.1692622473151674,0.16262685114564712,0.0584493267600472,0.021626819871365877,0.0062289604586927855,-0.04445944368018829,-0.03650591839529979,-0.0527884882527372,-0.03429712594687662,0.008458303288314884,-0.004531699015824133,0.021619134732423405,0.009748470319816814,54.769989282014755,44.90640498291063,41.44449149659356,32.755045871371266,34.76834491864335,32.22544693033021,37.22322262408675,47.25013024984483,44.72021662461452,50.017074168116714,47.59738740616887,0.9278138083179602,0.8418956881378726,0.7550832332532693,1.905193797823259,1.0302082694626689,1.6328628061716206,1.1969522714203564,1.1602113565540837,1.1177168244884128,1.0933277364304514,0.8532734979744542,0.025772060058175224,-0.00954428636888521,-0.023354368242674624,-0.07146885352612521,-0.0637069892250221,-0.0802565598281403,-0.06325799271312448,-0.022727692432968988,-0.036153747156214264,-0.012020071694871851,-0.024236822802904116,0.005634888286523316,-0.029477331656161596,-0.04480408402469001,-0.09040988237897904,-0.07931618163392887,-0.09033924095004295,-0.06868731847378398,-0.025890937185243955,-0.034792783070776906,-0.006820087414494403,-0.015199353278350335,-0.003451667854075985,-0.004621144976810954,-0.006192045756238414,-0.010669912654268981,-0.012161519628591608,-0.013893955366970316,-0.012653856644223796,-0.008169889234354211,-0.006133683188184811,-0.002664836563134741,-0.0011381402415070697
VEA,2020-10-30,2021-06-15,33.2322,45.5087,228,155,36.94,5.3,6.9706,0.009942550769140922,0.010864311363106931,0.010753860310224808,0.012671104562501907,0.012934634769934799,0.01347099010774224,0.013237505087425841,0.014372966040522154,0.014192518025936228,0.0151556132511449,0.014736586058379148,0.04019555053510592,0.04161268988506527,0.04484763971662817,0.06461303661126318,0.0759332937193652,0.08781199049962926,0.09140515698200315,0.08930072462479216,0.08789240488804455,0.08797094172611818,0.0891112088489637,0.07146317664833685,0.05177011798476435,0.04421336014636989,0.014195417233902063,0.019604037210347907,0.015040863108292201,0.027930022374024796,0.054554278540155474,0.06569743762841787,0.09163710485232716,0.09410005386571972,53.52317234671215,43.47017478227281,40.23568458793366,30.770527576328746,33.46198081327553,32.049492761120874,38.733608885813794,49.99087281557047,53.75850284755569,61.24515126024455,61.843984433696576,0.8940912202839255,1.2691998695482711,1.215664504796121,1.5276995723216413,1.2954609556473917,1.7414619020800244,1.9304973709926458,1.0051854712747466,1.0482405683971776,1.039812426178066,0.7393406613971354,0.006146163937408029,-0.012422333054123842,-0.019367416132619376,-0.04701770566376779,-0.04155857193131391,-0.0454930068267178,-0.033293293747323455,-0.008248924866021981,0.00211628694862155,0.026193863501470235,0.027970384536311597,0.00460916816967911,-0.014045537850092422,-0.02109511037301733,-0.04810143618198948,-0.04179589208912649,-0.04478264890336673,-0.03109548957631315,-0.0059714019631739125,0.004564917620494046,0.028335299622235834,0.03024488044560093,-0.0004627511177298517,-0.0015085793826175168,-0.0026033681043972933,-0.005181200007514213,-0.006143334413788778,-0.006786111636675488,-0.005939503128549622,-0.0033930839853506503,-0.0010016417384594775,0.002068068305771642,0.004037320413018296
VFC,2020-10-30,2020-11-24,56.2052,74.2293,25,17,32.07,6.03,5.3198,0.030049084846945257,0.02985959006286075,0.0300793947429703,0.03462289255348244,0.0341064808880269,0.03654336515801798,0.03683086013868078,0.03655730793937809,0.03584775028627352,0.03221485369483155,0.030913953466094008,0.14386237503043328,0.14043346834525294,0.1316927245142525,0.1515841816288735,0.16373424289218302,0.1923051520046443,0.20020236609665543,0.1981659704072048,0.20287908000045862,0.18723219372612476,0.18380083065700317,0.13602607714165485,0.12127584018972805,0.10225302616621594,0.04356724129301019,0.05273574118712619,0.02940004046372806,0.05535273093794249,0.08756687209461633,0.0714779746779175,0.1011546544870692,0.08017564028997326,55.021818114588896,51.54266883385202,47.444358715229995,37.97410313264375,39.50586319898478,36.11360333178276,41.251660987687146,47.03687286866607,44.26311271060489,49.37423661835429,45.89006717731702,0.7277503419923991,0.8848767746713485,0.8583498238670653,1.18539027710482,0.9396169962221963,1.400981551483187,0.7890881579925569,0.5530607737764601,0.8115389508786576,0.855194170051902,0.7124512890022383,0.0649744579376889,0.04663648688725129,0.0243726671793408,-0.033952068958444194,-0.02947677555317371,-0.054639162783741486,-0.03460161028523371,-0.008263290146434902,-0.026190441848513837,-0.002345132366164636,-0.023367260289085066,0.00569846246302169,-0.010518701307095852,-0.030668313943180932,-0.08296127222195447,-0.07497228426587803,-0.09402825429954878,-0.06900886927015064,-0.039662396748354194,-0.05078925600272624,-0.020813183572831902,-0.03538927653700863,-0.0071887882053427166,-0.00728084106628465,-0.00841664056208055,-0.013004007464807885,-0.014499983904942473,-0.016790675237160716,-0.015351011775514088,-0.01175054734027795,-0.01038841640258901,-0.00696477928228987,-0.005995834511254078
VGT,2020-10-30,2021-02-12,35.8902,45.9323,105,71,27.98,7.0,3.9975,0.0188951536452037,0.01987357846365524,0.01890873420147036,0.022075800320246888,0.022303874564822468,0.022819583312240013,0.023360647009614453,0.023114100883026373,0.023866820350026467,0.024598097429290477,0.0240130568052144,0.0888711301506229,0.08948518622695388,0.08596183653981311,0.10309953634331506,0.10915257778495173,0.12377900211293748,0.1360177436893632,0.13779506580519932,0.1325609480266197,0.1311162073622389,0.13265874309769932,0.18491168564878566,0.15799949093604856,0.16191437401366796,0.11452845028619403,0.12922400355442593,0.10284398340573583,0.10429621193824044,0.12332638157430043,0.16649030849185384,0.20214034486127525,0.20619571030909523,51.952926622020755,44.67676913509662,46.324091594589056,36.01275142321919,40.84542933813029,36.096928672742294,36.80886103732417,42.79716070166422,53.37041329904944,60.029359844085555,60.937002541817975,0.3942565835118096,0.9113785889700755,0.6309616768484069,1.2232187723652754,1.1160643088770248,1.2989816292390357,0.9622751466645946,1.365684364344861,1.3598994529055153,1.4019431233182336,0.7350102522889268,0.015486089498190978,-0.007015432643428382,-0.003054846492236331,-0.04251519262249561,-0.028896345105042166,-0.050138009224670176,-0.04729631116608303,-0.029331116478057546,0.00910239444276119,0.041048156435684706,0.04560947466494539,-0.0011490860649385928,-0.0229820237367479,-0.019204440846601577,-0.05675875645788354,-0.04182126374145571,-0.06198967897405699,-0.0575965424409939,-0.03950588206075415,-0.0014406519640641597,0.029028067814523096,0.033131463334009334,-0.00225673089630351,-0.004266203352523058,-0.005069239517310091,-0.00829324800137496,-0.008798898324075299,-0.010465589823817002,-0.010716171580408657,-0.009018168480163766,-0.004876558737394156,-0.00018383421421443112,0.0029751659276981437
VHT,2020-10-30,2021-02-12,182.924,219.4709,105,71,19.98,5.14,3.8873,0.013638993530423851,0.014094305680618075,0.013063078544771057,0.015310711017689634,0.015783274854159285,0.016495424300359263,0.0169584028012188,0.017399606015480008,0.019739588454864773,0.019564369614821497,0.01878868629972334,0.06829697289392656,0.06327617965805567,0.056455413225767234,0.06553127958540221,0.0742722903525046,0.08164726021128947,0.08479442478001555,0.08305480368592502,0.08417810233833345,0.08882828582844168,0.09181403602678148,0.09629236932898931,0.08346606168552317,0.07832677941807496,0.0444956158517589,0.03835589110382433,0.03389203561174284,0.04901180308753846,0.06669045562586386,0.11315052388394845,0.1172016525939928,0.11294093622277512,57.192360538109604,52.04161767412781,50.19305022345335,39.40620914731125,37.84223609262759,36.696634420153494,43.16046712611784,49.65972585381476,61.93623327777145,62.89870798340744,61.598215257325144,0.46973509754579645,0.7046099770177099,0.7783282723349848,1.7379483952171177,0.9966182613885021,0.9001481625415948,0.8570460704607046,3.3114490236774112,1.7001977903422372,1.8184709758037032,0.5754967493819247,0.026269547505123926,0.014353710423283797,0.009894151933892878,-0.02105206525170225,-0.0261161062536834,-0.029636178730873382,-0.014987777534010392,0.0017147705345860454,0.04491119006420459,0.048201618377403714,0.043979955728754815,0.013295750602528253,0.0002844169977683426,-0.005411413406622431,-0.03552087775608128,-0.04003120527242992,-0.04326875133444255,-0.027885275031832985,-0.011374161290503828,0.030863564032503017,0.03387739206687024,0.02988242291749565,-0.00040659516490999326,-0.0009664785349395817,-0.0016187778458871824,-0.00412596125507755,-0.005909643601313155,-0.007049412292927324,-0.006372216242780325,-0.004525452494019475,-0.0003758302515789418,0.0023763314646201065,0.0037723181724683068
XLK,2020-10-30,2021-02-12,53.1177,66.559,105,71,25.3,6.2,4.0826,0.01896678048311157,0.01997311201326966,0.01913757901414727,0.0226116845958436,0.023078669085477697,0.02341435711286958,0.023779536488723975,0.023651638410807026,0.024553212323187697,0.025216685156736064,0.024598744659944202,0.0819079950883641,0.08424652765733982,0.08236798179043237,0.10306239965473885,0.10930187129413609,0.12439513504700768,0.13623077614868953,0.1380254557114024,0.13286261823509168,0.13133447370008933,0.13270612127810594,0.1729097900562406,0.14618342271776102,0.15067518052526685,0.10091563386514205,0.11822233112725498,0.0926368630664569,0.0945874856080633,0.11295911956931849,0.1550607131171501,0.18952318216972666,0.19227399764468117,50.819392467852005,43.95432816371218,45.73591729508361,35.411045323358536,40.82753356838378,36.3923029397984,37.211791715642576,42.76964665609383,52.85799479663178,59.27171843306459,59.962815031502195,0.5981458453200691,1.0527936433702918,1.1092073026343732,1.8496438106165667,1.1202038980025175,1.5426326795638141,1.3860090333486694,1.2299223109415707,1.7149508406179081,1.1966930203962767,1.0351764836711967,0.008339900872002426,-0.01391633659965322,-0.009328266731975728,-0.050820330544790376,-0.034773286750749866,-0.055283953610400886,-0.05184093659391309,-0.0341974410875212,0.0036836924792227176,0.03496256966952175,0.03867868250737928,-0.002996663144862075,-0.024527889617157437,-0.019942044989826796,-0.05946360203479037,-0.04193289811454718,-0.06152659571465676,-0.05663252298193057,-0.038959875714171144,-0.0014615428112017437,0.028341923161830578,0.031379099997082334,-0.002088693671925387,-0.004049682511036426,-0.004780998504905796,-0.008129072353022739,-0.008522450574738398,-0.010081973025444372,-0.010240846874728256,-0.008538015647853585,-0.004453535282440194,0.00015136238706072832,0.0031934530502386906
XLV,2020-10-30,2021-01-20,93.0871,108.9543,82,54,17.05,5.22,3.2632,0.014150556587570758,0.014544302049314103,0.013713707306654919,0.015988321528127163,0.01651376008817598,0.01699641182527426,0.017358436981097753,0.017972743345086483,0.020407212087635677,0.020190838563187995,0.019390704365322108,0.05748525407027785,0.053640149956439544,0.0484963479411695,0.06131078457933094,0.07446795253004748,0.08335102915568977,0.08535251610605846,0.08400538908834307,0.08526920897720808,0.08964588890282112,0.09282143788653555,0.0758543584993936,0.06360705654546284,0.0560730764971123,0.022521972956747634,0.014190994471198077,0.013966581559305444,0.032200788957034106,0.04716957323970855,0.09330154227248479,0.09511099237117707,0.09503025951092277,56.254715124688595,51.143995085985495,48.270963349733925,37.75760294295986,35.666202709884516,35.590413540606974,43.483135211814755,49.03291377448977,61.57377416915244,62.04850786943804,62.14012391286873,0.8403430748276847,1.1856451750413348,0.9937883721382864,1.603437550625956,2.1377188093213224,1.417448350167817,1.3257684129132032,1.248018354819571,2.9193186827134006,1.414987774711526,1.3061512027673703,0.01808970065484595,0.006712473310062586,3.0142272992162974e-05,-0.03088805373588246,-0.037929951106177966,-0.037370802838791004,-0.01950273795463873,-0.005025341827011737,0.03853572470598381,0.03995260380627313,0.03982212952469163,0.012513150165802463,-9.479141641198348e-06,-0.007819386883568686,-0.03797250622287392,-0.044316218425493964,-0.043474352286372815,-0.02496698253423335,-0.010791919627978203,0.03175438903256624,0.03261455295133879,0.032233904716403874,0.00015304322040764868,-0.00035759431310192474,-0.0011503039381329063,-0.00377321050483994,-0.005802143196257753,-0.006794040162390371,-0.005812693185726294,-0.003973293335555624,0.00017481099134168492,0.0027959165803263897,0.004321427370681449
XLY,2020-10-30,2021-01-25,68.4005,81.833,87,57,19.64,5.11,3.845,0.017564161576763056,0.018493817086038238,0.017364225396234247,0.019745629149382285,0.020246896901308736,0.02153297717487766,0.022089810654862544,0.02214789262196725,0.02246134485605982,0.022292874981289665,0.021378088219235494,0.07522970118329324,0.07255288338210382,0.0647219387238572,0.0721117241591689,0.07709836573600433,0.0927081332098844,0.10167254574306958,0.09985793649617071,0.09778797394960226,0.09690934664924239,0.09663109196076802,0.1986782458181623,0.17449873925777734,0.172829831843239,0.13488897751972598,0.14114488594862318,0.11551563805453179,0.12272154705611905,0.14651167465332765,0.16980706892915198,0.19137628073519325,0.18650875521191235,57.738012774545645,49.73743526977662,49.56120593527924,39.391269864069194,41.883901397814675,36.30790026752442,39.09975979912995,46.89114074428677,53.25093766014446,58.28653043627938,57.24392419179285,0.634738946381988,1.0134075426475675,1.0024205219139952,1.470646708737366,0.9862220177909394,1.599192650557055,1.2452688893395947,0.9014652741929079,1.3196096728940196,0.9903365768893956,0.7552844198240735,0.031082917733825252,0.010347426822882812,0.009216657519377143,-0.02257489633102965,-0.016492228773796965,-0.03767912771428697,-0.03056827201533976,-0.009102477279026694,0.011739641548227925,0.03102253965552277,0.02743911663055793,0.012732957730698137,-0.007753228763220656,-0.009588574866220174,-0.04033823132516245,-0.03338457158330714,-0.05282133955154312,-0.044087872297433384,-0.02294899431111758,-0.0019918989645586337,0.016988586632933577,0.014147169330117962,-0.0012097972310303989,-0.002435002124824555,-0.003197443751560405,-0.005805868326320756,-0.0067127350539997015,-0.008605425798789208,-0.008783388530040456,-0.00694895417415709,-0.0041259799414456655,-0.0009757033585006901,0.0008058442953302846
ZBH,2020-10-30,2020-11-09,122.5818,144.7133,10,6,18.05,6.04,2.989,0.025296086812249527,0.026500915048300672,0.026242010290586447,0.028915256915737837,0.028883089036684777,0.030626131761984095,0.029839118764686853,0.02943854436328976,0.028660187042404497,0.028996888717003493,0.030238052379064663,0.12475951508509331,0.12199657796462479,0.10961032795230742,0.12280385447540094,0.13147507495341026,0.1476244445640996,0.16119979981274637,0.1605277752613615,0.1613231815013181,0.15428238418083484,0.14784006756028673,0.10108109915863749,0.0767879360403676,0.07015545564857634,0.030332098224672983,0.03449736486751582,0.02166958644111076,0.02554892757353993,0.056148655932895544,0.05971074672038479,0.0798500040757238,0.07376529020736108,51.8233413184371,45.281548077987026,43.59607766338189,35.43332448035977,36.582444876712096,34.15860390574662,35.2733421933156,44.625312664638564,45.47584341392397,50.797552347416385,49.117117570297175,0.8312837604873003,1.792377840093621,1.0948805311428431,1.8596983109402974,1.6290426610153874,1.2677974995206909,1.1166095797848554,0.7464028335208265,0.991264367816092,1.4538666168852383,1.958617883302077,0.018866237190302493,-0.004325219387800127,-0.01085737995026512,-0.04747700118156599,-0.04368761167407404,-0.05551825645225018,-0.05205466936132984,-0.02420631012275697,-0.02133850726870173,-0.00348921406352808,-0.00917505429256202,0.0020325014107249574,-0.021617349043153013,-0.029768541084002554,-0.06547352294647941,-0.061032242088034996,-0.07141841471991753,-0.06548722631504283,-0.036468830702058246,-0.030965999415551868,-0.01034025446497585,-0.012915706978141834,-0.0027866524651119634,-0.004545363870400479,-0.005923339307453881,-0.009303185791209034,-0.010594497055762953,-0.011897287704532787,-0.01177983455874612,-0.00896637416427959,-0.006712223749489736,-0.003660850677597491,-0.0019729173660888097
