ticker,wave_start,wave_end,sample_date,label,sample_type,total_ret_pct,duration_days,feat_dist_sma20,feat_dist_sma50,feat_rsi14,feat_rsi_3d_delta,feat_bb_width,feat_vol_spike,feat_consecutive_ups
AAPL,2023-10-26,2023-12-14,2023-11-20,0,mid_trend,18.86,34,0.0666462749305938,0.08191853260740738,73.31259093694987,4.12752514463638,0.16680310092645298,0.806575383330609,1.0
AAPL,2023-10-26,2023-12-14,2023-12-14,1,peak,18.86,34,0.031116753905665977,0.08130419696854396,69.75609385288513,7.571392357499896,0.05584611103822233,1.3737356379665293,6.0
AAPL,2024-04-19,2024-07-16,2024-05-31,0,mid_trend,42.51,59,0.024044157819782856,0.08610429608552098,67.29461388909871,3.3184931355640117,0.07704936427712016,1.2611370306883898,3.0
AAPL,2024-04-19,2024-07-16,2024-07-16,1,peak,42.51,59,0.06614482757205133,0.15385661984686944,73.7393490863028,5.137021990182788,0.16053552171158392,0.5979441783414156,0.0
AAPL,2024-11-04,2024-12-26,2024-11-29,0,mid_trend,16.8,36,0.04206806639030033,0.03769680815535523,66.66982405390479,6.4298737101085734,0.07542461987743442,0.6388912909691614,5.0
AAPL,2024-11-04,2024-12-26,2024-12-26,1,peak,16.8,36,0.04658137272321017,0.09600258549736647,76.45283151154183,4.1186946029529,0.1015640991361733,0.5905046967899488,5.0
AAPL,2025-04-08,2025-05-01,2025-04-21,0,mid_trend,23.72,16,-0.057505614530877706,-0.12603540526266374,41.42430242151978,-4.056760894343803,0.33260399644314587,0.6056711316866455,0.0
AAPL,2025-04-08,2025-05-01,2025-05-01,1,peak,23.72,16,0.0689784949324968,-0.014229224891783578,54.8171506887463,2.2894442571104534,0.20091711948712632,0.7205091142066172,6.0
AAPL,2025-08-01,2025-09-04,2025-08-18,0,mid_trend,18.61,23,0.061206127863124106,0.09955404768471872,69.74360642638685,-4.787244060689048,0.18699815209145756,0.5928989512629728,0.0
AAPL,2025-08-01,2025-09-04,2025-09-04,1,peak,18.61,23,0.04180817436040587,0.10244458221731008,71.20554725729778,5.244220048006625,0.07357852253320823,0.9109517611908388,3.0
AAPL,2025-09-10,2025-12-02,2025-10-21,0,mid_trend,26.31,58,0.033640313769848114,0.08385569052815584,66.7623244414639,16.83845234866559,0.07311784618615608,1.0274474676861953,3.0
AAPL,2025-09-10,2025-12-02,2025-12-02,1,peak,26.31,58,0.048187225424218556,0.08478100030960896,75.24945623383461,8.297157959725908,0.07574173141605967,1.1571181431433373,7.0
ABBV,2019-08-15,2020-01-15,2019-10-29,0,mid_trend,45.74,105,0.04618281628444761,0.10420586753409812,71.35480506586498,4.388825601314579,0.11543726739858505,0.9563260560883025,3.0
ABBV,2019-08-15,2020-01-15,2020-01-15,1,peak,45.74,105,0.012281378360749136,0.0315016526827259,59.770018734571615,6.027371278988483,0.026817784632005643,1.1831943781508798,2.0
ABBV,2020-01-31,2020-02-12,2020-02-06,0,mid_trend,20.7,8,0.01536788106009735,0.006067033946433749,56.08385550008202,20.85389970961223,0.12165427697304568,0.7989310157612451,0.0
ABBV,2020-01-31,2020-02-12,2020-02-12,1,peak,20.7,8,0.12040419281674236,0.11972684668610194,76.82451048501896,8.202394564701805,0.19618799071395746,0.9870626846781608,4.0
ABBV,2020-03-23,2020-07-17,2020-05-19,0,mid_trend,60.59,81,0.0637242546845572,0.14404130766177115,66.21578729278289,1.5345939943048421,0.1538838737575726,0.7535773499444101,0.0
ABBV,2020-03-23,2020-07-17,2020-07-17,1,peak,60.59,81,0.03749519969730962,0.08140677147209097,67.25799206021651,3.4634946449488027,0.07382138001100665,0.9633573582012035,5.0
ABBV,2020-10-28,2020-12-09,2020-11-17,0,mid_trend,35.01,29,0.09743751191855199,0.12470423833216504,70.22897186522503,1.0227479801452404,0.28026315942758845,1.142693527792138,0.0
ABBV,2020-10-28,2020-12-09,2020-12-09,1,peak,35.01,29,0.057795603445960526,0.16657481294712378,75.75082719616213,-2.197284630112236,0.12934161988622814,0.8946620538145792,2.0
ABBV,2021-03-24,2021-08-31,2021-06-11,0,mid_trend,19.94,111,0.008259442736449832,0.03032317537522782,57.12248951232239,11.029604661748117,0.0675517251013817,0.6403063343271442,0.0
ABBV,2021-03-24,2021-08-31,2021-08-31,1,peak,19.94,111,0.02693165052863105,0.03845425539072217,63.43800581531966,-0.37417890889314265,0.08161230041434757,1.151510284005293,0.0
ABBV,2021-09-20,2022-04-08,2021-12-29,0,mid_trend,68.16,140,0.06522725691258602,0.13236356477317668,79.17665400792332,2.851110875445727,0.17890186746318676,0.802819043901543,1.0
ABBV,2021-09-20,2022-04-08,2022-04-08,1,peak,68.16,140,0.08097754860433665,0.15374419698831399,84.48581440743547,12.108068900537262,0.12439234513992731,1.0574483528468042,4.0
ABBV,2022-09-30,2022-10-27,2022-10-13,0,mid_trend,15.54,19,0.021686849980383588,0.029295847882885476,55.76644442037665,9.98966864539971,0.06996773298482031,0.8070802324923791,1.0
ABBV,2022-09-30,2022-10-27,2022-10-27,1,peak,15.54,19,0.0738955155127644,0.09343768714444942,68.54677480432471,1.9854680351820804,0.1453704449641558,1.2400294331405215,0.0
ABBV,2022-11-03,2023-01-06,2022-12-05,0,mid_trend,15.32,43,0.05398169117574385,0.10631722006208158,75.33131729752806,3.6721619952556495,0.13112503369152576,0.8943587704913507,4.0
ABBV,2022-11-03,2023-01-06,2023-01-06,1,peak,15.32,43,0.020605104117048256,0.05613394551489822,66.4083091843958,10.710258676397018,0.03969833253270391,1.0691001724490383,4.0
ABBV,2023-06-28,2023-09-25,2023-08-10,0,mid_trend,18.0,61,0.043018179184044124,0.09101388338139775,68.81692657453036,0.6813128706544518,0.14741743933121598,0.58840963426923,2.0
ABBV,2023-06-28,2023-09-25,2023-09-25,1,peak,18.0,61,0.02920565535347276,0.042090557028269936,65.59832547742002,1.1217119759171794,0.0762568825475064,0.9116936904214877,1.0
ABBV,2023-11-15,2024-03-28,2024-01-23,0,mid_trend,33.6,91,0.04761622721811196,0.11797470001038966,81.95336103977124,6.002447287445605,0.10565439209061728,1.1547033396311346,5.0
ABBV,2023-11-15,2024-03-28,2024-03-28,1,peak,33.6,91,0.01572127847862809,0.042871917877954586,62.49315681593002,8.276491676010082,0.03277141189578379,0.8368571102043842,2.0
ABBV,2024-07-03,2024-09-10,2024-08-06,0,mid_trend,22.79,47,0.045348690940177884,0.09263738096544383,62.97273968937354,-9.073159405591312,0.17082354827294247,0.8041710303088471,1.0
ABBV,2024-07-03,2024-09-10,2024-09-10,1,peak,22.79,47,0.01917696760117657,0.08154971081629267,66.38432930523693,12.493130076815369,0.040761727443789815,1.4934844433125345,2.0
ABBV,2025-01-22,2025-03-10,2025-02-13,0,mid_trend,28.05,32,0.0633239704506616,0.08799913580512518,70.30737926890335,3.448611284340302,0.19554252089695762,0.6594164928748707,0.0
ABBV,2025-01-22,2025-03-10,2025-03-10,1,peak,28.05,32,0.06839317892499336,0.15332510586785153,78.50448360687597,2.7324964390852813,0.1494680910967819,1.4350140766141406,2.0
ABBV,2025-04-21,2025-05-02,2025-04-25,0,mid_trend,16.64,9,0.013055499249272772,-0.05294566988386471,50.390510238305275,15.623155821544877,0.27347741566679884,1.0667294906878315,0.0
ABBV,2025-04-21,2025-05-02,2025-05-02,1,peak,16.64,9,0.09425032197123963,0.010125065649607459,61.3806339379406,3.8632750760532346,0.1818788992636778,0.6693357586440762,5.0
ABBV,2025-06-27,2025-10-01,2025-08-14,0,mid_trend,35.2,66,0.0554458550649733,0.07781011968633884,70.06443982695569,7.739634490780297,0.10652241236401754,0.9386421945524976,4.0
ABBV,2025-06-27,2025-10-01,2025-10-01,1,peak,35.2,66,0.1111894630533898,0.17145372406103432,83.83772338779326,19.611742433328743,0.12772425683991492,2.046068332074362,3.0
ABT,2019-10-08,2020-01-22,2019-11-27,0,mid_trend,17.97,72,0.017862051289067926,0.03533600659328824,62.09682367953746,9.250114197670932,0.04393816787037872,0.5725801375399276,0.0
ABT,2019-10-08,2020-01-22,2020-01-22,1,peak,17.97,72,0.05707240352877081,0.07348773542420543,77.04065170943424,11.729055387249744,0.07456132318882537,1.9856862392984764,6.0
ABT,2020-03-23,2020-04-20,2020-04-03,0,mid_trend,56.66,19,0.04910100644270774,-0.03058458322984483,52.15460840082744,0.613236938924075,0.24302386951530322,0.6232467902217479,2.0
ABT,2020-03-23,2020-04-20,2020-04-20,1,peak,56.66,19,0.19948938003432648,0.19953743689096318,71.32205095116298,6.351419171164181,0.3807353118335997,1.1937532674181282,1.0
ABT,2020-06-24,2020-08-27,2020-07-27,0,mid_trend,27.97,45,0.05088139101427335,0.08556814401225978,65.60865338051312,-4.335241977374324,0.14941357503153485,0.7600502897795223,1.0
ABT,2020-06-24,2020-08-27,2020-08-27,1,peak,27.97,45,0.09551969335536228,0.14391985480445804,77.45550951012764,20.412043142399867,0.08955463049228723,7.12991446615455,3.0
ABT,2020-12-09,2021-02-12,2021-01-12,0,mid_trend,21.09,44,-0.0005234646422807259,-0.003369744814973651,48.74068307543841,-14.273055566987658,0.050367723992919375,1.3097431002762496,0.0
ABT,2020-12-09,2021-02-12,2021-02-12,1,peak,21.09,44,0.0743804617587663,0.1384113938552969,78.65307709583367,4.170277727411602,0.17345437192044008,0.6481781670590778,2.0
ABT,2021-06-01,2021-09-08,2021-07-20,0,mid_trend,22.46,69,0.020170446843805877,0.038478107424419185,61.19790975964246,6.544287192021372,0.0990456190835701,0.8250840797783504,3.0
ABT,2021-06-01,2021-09-08,2021-09-08,1,peak,22.46,69,0.026575139414501174,0.05838218666848951,69.42628462811786,-0.3128337467700959,0.06374060297896589,0.8039533113619065,2.0
ABT,2021-10-04,2021-12-27,2021-11-12,0,mid_trend,22.92,58,0.017095547921878743,0.03922640134454427,59.92924967218557,4.550375220887219,0.10038198018357035,1.2028538508931779,1.0
ABT,2021-10-04,2021-12-27,2021-12-27,1,peak,22.92,58,0.059280450204872194,0.0951800054367962,72.02366668350354,10.658645453205565,0.11933296455333581,0.6399753551327061,1.0
ABT,2022-10-21,2023-01-23,2022-12-06,0,mid_trend,20.48,62,-0.004981977955142545,0.024488564387975392,50.22022135718513,-14.217921667998944,0.09151501898716162,0.818904401339052,0.0
ABT,2022-10-21,2023-01-23,2023-01-23,1,peak,20.48,62,0.028178439504432235,0.05966655609468954,63.607608743132324,6.993273858757547,0.07538962878236079,1.336348985222213,3.0
ABT,2023-03-22,2023-04-19,2023-04-04,0,mid_trend,16.51,19,0.04267043257012887,-0.007561016793280885,58.33894696182969,11.917170572187423,0.06306449095508189,1.3620096769430488,3.0
ABT,2023-03-22,2023-04-19,2023-04-19,1,peak,16.51,19,0.10598768029067608,0.10260046426681264,76.04682198003111,15.982415879078715,0.1378771347265047,2.165350797320105,1.0
ABT,2023-10-12,2024-03-08,2023-12-22,0,mid_trend,34.76,101,0.029536698830794104,0.0907842581584926,69.94817989833226,-1.575258879469473,0.0773066900581057,0.4436122140757013,2.0
ABT,2023-10-12,2024-03-08,2024-03-08,1,peak,34.76,101,0.032293280225444185,0.058373431545214106,66.49680704344215,6.710897675704793,0.10866807429941273,0.7167269738597671,0.0
ABT,2024-07-18,2024-10-18,2024-09-03,0,mid_trend,19.87,65,0.031105903419073724,0.0709429940617224,70.16777003650425,5.003508394017743,0.06505768338557281,0.9436036817748741,2.0
ABT,2024-07-18,2024-10-18,2024-10-18,1,peak,19.87,65,0.043838018881674115,0.052892418950900404,70.23944095113683,9.90241729853841,0.0761329222997436,1.4152147445316763,1.0
ABT,2025-01-15,2025-03-03,2025-02-06,0,mid_trend,26.21,31,0.05488910414579141,0.09402323085323311,64.78710287029875,-8.366636063475497,0.23689995297581404,0.8402327745592292,0.0
ABT,2025-01-15,2025-03-03,2025-03-03,1,peak,26.21,31,0.056760660925398464,0.1401070802211192,79.04759802084806,6.066754796987254,0.09491055883670106,1.2886597500545445,10.0
ADBE,2019-10-22,2020-02-19,2019-12-18,0,mid_trend,46.8,81,0.05347427951653425,0.11393543681566304,76.60447853268771,2.6864466361139563,0.09844192959112283,0.9786058453722214,1.0
ADBE,2019-10-22,2020-02-19,2020-02-19,1,peak,46.8,81,0.05466057146170054,0.1175523423831584,79.141327604439,3.4931488070920977,0.11813811083987556,1.150077439914426,0.0
ADBE,2020-04-03,2020-07-10,2020-05-21,0,mid_trend,58.78,67,0.06210113287012227,0.14489962547626759,64.65047328159835,5.053603544923135,0.13626850741119256,0.8183955306939042,3.0
ADBE,2020-04-03,2020-07-10,2020-07-10,1,peak,58.78,67,0.07355166769609561,0.16853119358688004,73.78032031329793,5.488019746683165,0.1549613975971162,1.1452051039226436,3.0
ADBE,2020-08-11,2020-09-02,2020-08-21,0,mid_trend,22.65,16,0.051922586313412206,0.07271824545528859,62.97708644533057,1.9578136310002847,0.10634590448567718,1.287923043969311,0.0
ADBE,2020-08-11,2020-09-02,2020-09-02,1,peak,22.65,16,0.11730905474980502,0.1712576831359858,72.49926465568853,3.073462114001302,0.24293690727796133,1.0572215364162947,0.0
ADBE,2021-03-08,2021-04-16,2021-03-26,0,mid_trend,24.66,28,0.045760511759516995,0.007292333789934259,56.241288912726446,4.133167717982992,0.10062799940682297,1.0832388418969787,2.0
ADBE,2021-03-08,2021-04-16,2021-04-16,1,peak,24.66,28,0.08495564576802779,0.10892226779875867,74.33333062281085,1.098668613757809,0.1961766325384805,0.7274393890024742,2.0
ADBE,2021-05-12,2021-09-03,2021-07-09,0,mid_trend,41.2,80,0.04781466497119802,0.14454776439272418,78.19081126097439,0.8796145770530757,0.13632989240310658,0.8890915119363395,6.0
ADBE,2021-05-12,2021-09-03,2021-09-03,1,peak,41.2,80,0.030199427114272738,0.06797427119248892,72.35514450949213,0.41877028413495054,0.09276367750964337,1.2195267020066467,1.0
ADBE,2021-10-04,2021-11-19,2021-10-27,0,mid_trend,23.26,34,0.0606087261232356,0.0181517154036389,61.45756817958298,-3.332472756507599,0.1963721741495569,0.7558272990964295,0.0
ADBE,2021-10-04,2021-11-19,2021-11-19,1,peak,23.26,34,0.04816691556740027,0.09358814292773901,68.43044154496992,5.762599533852921,0.08316641204107779,1.721571019190763,2.0
ADBE,2022-05-09,2022-06-02,2022-05-19,0,mid_trend,17.08,17,-0.014523020051524798,-0.07072857410264849,44.629738164159654,-2.6058032034278327,0.11510140636241936,0.8535374109182118,0.0
ADBE,2022-05-09,2022-06-02,2022-06-02,1,peak,17.08,17,0.0951234572732872,0.05112865885505813,60.97314663708785,3.1742653462112074,0.13867044488302113,0.965039667292001,1.0
ADBE,2022-07-26,2022-08-15,2022-08-04,0,mid_trend,18.92,14,0.08967918283203369,0.09307108770155238,66.2955979199515,6.762607895495499,0.16066857423044395,1.2100298144365336,7.0
ADBE,2022-07-26,2022-08-15,2022-08-15,1,peak,18.92,14,0.08441076108160102,0.13624165250017423,69.62912975989632,3.1052345045844874,0.18169149360035347,1.0754337240447547,2.0
ADBE,2022-09-30,2022-10-28,2022-10-14,0,mid_trend,18.34,20,0.0035252863916287397,-0.1865407639386719,36.903860285290136,4.6675369877717685,0.09652676678720501,0.7592312445400891,0.0
ADBE,2022-09-30,2022-10-28,2022-10-28,1,peak,18.34,20,0.08487130942842994,-0.007656494608009641,60.50873583164976,0.032086356270276895,0.16836456659299792,0.7600962121518373,1.0
ADBE,2022-11-04,2022-11-15,2022-11-09,0,mid_trend,21.07,7,-0.018579587962388365,-0.04391522907653152,45.68689994929779,8.92889543800208,0.1727168592857284,0.6882934128769486,0.0
ADBE,2022-11-04,2022-11-15,2022-11-15,1,peak,21.07,7,0.10198872144950155,0.11550267827398841,65.89406268799175,5.23273252515542,0.20121913170750474,0.7523838928709036,0.0
ADBE,2022-12-07,2023-02-02,2023-01-05,0,mid_trend,20.07,38,-0.020361409194438605,-0.00112343614157219,46.57666628154518,-5.597646612368607,0.06122612094536778,0.6850816364815187,0.0
ADBE,2022-12-07,2023-02-02,2023-02-02,1,peak,20.07,38,0.10655178436329195,0.14418621526756062,73.17453721392604,12.08350236621196,0.17347046896662147,1.5510485975935597,0.0
ADBE,2023-03-13,2023-03-31,2023-03-22,0,mid_trend,18.84,14,0.06049520602560688,0.0207761588427758,56.482485570901105,-0.946730743263096,0.17089778515697893,0.9436588190639325,0.0
ADBE,2023-03-13,2023-03-31,2023-03-31,1,peak,18.84,14,0.07890566816777407,0.07312102862786327,66.17797616436312,5.245058596262716,0.19845849635942137,0.8406534451862889,3.0
ADBE,2023-05-12,2023-08-01,2023-06-22,0,mid_trend,63.69,54,0.07201977657680698,0.20649327516504906,70.28813331767944,-11.764523365700086,0.30139241975104103,0.6101689172017688,1.0
ADBE,2023-05-12,2023-08-01,2023-08-01,1,peak,63.69,54,0.06468887846956331,0.1568630962523492,73.01808078140824,12.804156445593819,0.1330043248744785,0.7341428059493331,3.0
ADBE,2023-10-27,2023-12-12,2023-11-17,0,mid_trend,24.71,31,0.07091954357091293,0.1060631650768565,66.71841115011574,-2.8266083153788486,0.2142499612209918,0.7473835879347952,2.0
ADBE,2023-10-27,2023-12-12,2023-12-12,1,peak,24.71,31,0.03617178331555614,0.10641568636541764,68.62985592976354,9.92658288699203,0.06347588022563455,1.2108667634631385,4.0
ADBE,2024-06-03,2024-07-05,2024-06-18,0,mid_trend,31.73,22,0.10582110431181138,0.09657227239360062,68.78632718371479,25.699809725422902,0.19349064162031857,0.9635007871663948,1.0
ADBE,2024-06-03,2024-07-05,2024-07-05,1,peak,31.73,22,0.11802868169930479,0.17593959293826975,79.39907690916559,3.8544978356077735,0.2884913671810812,0.6095091764920344,8.0
ADBE,2024-08-05,2024-09-12,2024-08-22,0,mid_trend,15.16,27,0.03154843822678221,0.028592986593443632,57.59093800158071,-4.578568412440944,0.11963748306544102,0.8293167575278952,0.0
ADBE,2024-08-05,2024-09-12,2024-09-12,1,peak,15.16,27,0.034910466705498105,0.057790645963867585,65.95764064471155,7.847019538104426,0.059332639177020745,2.774182659972946,2.0
ADBE,2025-04-21,2025-05-19,2025-05-05,0,mid_trend,22.57,20,0.06337378522677309,-0.022233634070658766,56.76696707951303,3.5761458959115586,0.14179013997561238,0.530228945247713,2.0
ADBE,2025-04-21,2025-05-19,2025-05-19,1,peak,22.57,20,0.09950508662925196,0.10591584552242803,76.58077005410833,9.218429848192912,0.18220534258335452,1.0216055305267484,6.0
ADI,2019-10-24,2020-01-23,2019-12-06,0,mid_trend,15.3,61,0.034013810528335076,0.049761071832429324,60.62844644884216,14.313043738033691,0.06770450452208884,0.9078684323299621,1.0
ADI,2019-10-24,2020-01-23,2020-01-23,1,peak,15.3,61,0.012643456778541185,0.040117765364292984,59.052322130468625,4.1281438301387965,0.03398093109281593,1.3889635574670711,3.0
ADI,2020-04-01,2020-04-14,2020-04-07,0,mid_trend,22.51,8,0.06586194326536281,-0.07363101987781895,50.87282449756999,7.529811087410572,0.2055137535148463,0.8513962291101271,0.0
ADI,2020-04-01,2020-04-14,2020-04-14,1,peak,22.51,8,0.11886438688009833,6.562701628373864e-05,56.02334593129678,1.1337910999687892,0.23384380484646383,0.8518868493536259,2.0
ADI,2020-04-21,2020-04-29,2020-04-24,0,mid_trend,17.49,6,0.0948482040252552,0.048271460227742584,57.73920047787288,9.196323996190536,0.24533934090067414,0.9954858310018709,1.0
ADI,2020-04-21,2020-04-29,2020-04-29,1,peak,17.49,6,0.1364854960641923,0.12710542842508693,64.05351353786381,6.31431305999093,0.25549439437557114,0.9321026437600631,1.0
ADI,2020-05-15,2020-06-05,2020-05-27,0,mid_trend,23.05,14,0.06079598395672772,0.13959549292883397,60.10936630357799,3.7438078773174013,0.13499666637993737,0.7647212826339655,1.0
ADI,2020-05-15,2020-06-05,2020-06-05,1,peak,23.05,14,0.11786930324033895,0.1971626666083825,68.95317218736982,7.04278351178116,0.20192667994539834,1.3763849442144955,0.0
ADI,2020-10-28,2021-01-19,2020-12-07,0,mid_trend,38.45,55,0.04775562586944968,0.12831483343555775,71.98279274419826,3.9802999490679127,0.08427713973824753,0.6164651354559866,0.0
ADI,2020-10-28,2021-01-19,2021-01-19,1,peak,38.45,55,0.06625408566408596,0.12100584296242374,74.74073647726358,-1.4732908747135696,0.16712361799311035,1.3312155611762533,1.0
ADI,2021-05-18,2021-06-30,2021-06-09,0,mid_trend,18.51,30,0.049454539843378595,0.05734579683122444,63.18575184190046,0.3463451263129045,0.18522137370270628,0.8741853502438394,1.0
ADI,2021-05-18,2021-06-30,2021-06-30,1,peak,18.51,30,0.03426734913273156,0.07626067728067668,67.90466750822216,7.287093361635385,0.0650408949386942,1.1283915912979712,5.0
ADI,2022-03-14,2022-03-29,2022-03-21,0,mid_trend,16.86,11,0.05259824255346474,0.02676393641438878,57.33040165468571,5.075019244999957,0.14237617023424357,0.7933540259266022,5.0
ADI,2022-03-14,2022-03-29,2022-03-29,1,peak,16.86,11,0.07803028694558385,0.06823135475831975,61.46878579170056,4.752019464314664,0.17716748832541684,0.8255163931397442,4.0
ADI,2022-07-01,2022-08-15,2022-07-25,0,mid_trend,25.88,30,0.06945474790811444,0.047535195730772375,62.60416282977715,-1.9558412651791457,0.18030043907557516,1.0375279278188814,1.0
ADI,2022-07-01,2022-08-15,2022-08-15,1,peak,25.88,30,0.053337388305813214,0.13082614302218853,68.64296160256947,4.363472349348342,0.13574876101180763,0.8992912678609015,2.0
ADI,2022-11-03,2022-12-13,2022-11-22,0,mid_trend,27.71,27,0.10477424670230201,0.1406857911180254,65.9767671103167,4.304355421352213,0.23709001092045282,1.3514518943023772,1.0
ADI,2022-11-03,2022-12-13,2022-12-13,1,peak,27.71,27,0.05358817619632357,0.14234369265441693,67.29357041949959,5.182042759851008,0.10005969076998728,1.3296211577312875,0.0
ADI,2023-01-05,2023-02-15,2023-01-26,0,mid_trend,22.85,28,0.027149676134117447,0.027609892899397047,57.73799209231608,1.3024717463804905,0.07487097630247092,1.1787741401615366,5.0
ADI,2023-01-05,2023-02-15,2023-02-15,1,peak,22.85,28,0.11961150546394868,0.153910475136153,78.37398754356667,16.562657454273918,0.15343755346697593,2.075296291966577,4.0
ADI,2023-05-25,2023-07-31,2023-06-28,0,mid_trend,16.3,44,0.027129678911136015,0.0359012825171518,57.51614096866845,4.666331231831087,0.11281993795765288,0.9763608391857551,0.0
ADI,2023-05-25,2023-07-31,2023-07-31,1,peak,16.3,44,0.03204814467590303,0.060962290526297085,59.89082721784785,9.235744394797223,0.07804420780198085,0.6532097483269953,2.0
ADI,2023-10-30,2023-12-15,2023-11-21,0,mid_trend,29.48,33,0.07028430477511402,0.05460909666676499,63.683644057551135,-1.3695451159169494,0.20018294807967493,1.384937180148648,0.0
