ticker,trough_date,peak_date,wait_days,decision_date,rem_ret_pct,rest_dd_pct,rem_tq,total_ret,snap_atr_pct,delta_atr_pct,snap_bb_width,delta_bb_width,snap_dist_sma200,delta_dist_sma200,snap_rsi14,delta_rsi14,snap_vol_spike,delta_vol_spike,snap_dist_sma50,delta_dist_sma50,snap_dist_sma20,delta_dist_sma20,snap_macd_hist_norm,delta_macd_hist_norm
ADBE,2020-08-11,2020-09-02,0,2020-08-11,22.65,3.44,6.5873,22.65,0.02673627401437018,0.0,0.08732235552802019,0.0,0.2197663355782946,0.0,47.66472620464252,0.0,0.8743687377054837,0.0,0.010575972190946097,0.0,-0.013512253436158228,0.0,-0.002600852145389648,0.0
ADBE,2021-03-08,2021-04-16,0,2021-03-08,24.66,2.63,9.364,24.66,0.037934127906821484,0.0,0.21750628456988147,0.0,-0.09270253188016209,0.0,27.52769850321492,0.0,1.453955517965338,0.0,-0.11559609523764043,0.0,-0.10900323135309774,0.0,-0.013554302317568682,0.0
ADBE,2021-05-12,2021-09-03,0,2021-05-12,41.2,2.73,15.0921,41.2,0.02513897557410754,0.0,0.13748317898097515,0.0,-0.014366429876239735,0.0,36.35906007926276,0.0,1.236463698363663,0.0,-0.0171888502960407,0.0,-0.06303093190922326,0.0,-0.011575580858006685,0.0
ADBE,2021-10-04,2021-11-19,0,2021-10-04,23.26,4.59,5.0715,23.26,0.02984066876808098,0.0,0.25667727278127606,0.0,0.04000029960119233,0.0,21.255598163799817,0.0,1.4393696740698114,0.0,-0.1198827989331736,0.0,-0.11030717927355543,0.0,-0.01709782840384862,0.0
ADBE,2022-05-09,2022-06-02,0,2022-05-09,17.08,3.73,4.5816,17.08,0.04722234197104501,0.0,0.1695719729672359,0.0,-0.32336357254583376,0.0,35.32680108918413,0.0,1.4955814488283188,0.0,-0.13097910555107403,0.0,-0.08667179230196904,0.0,-0.0046238381259151315,0.0
ADBE,2022-07-26,2022-08-15,0,2022-07-26,18.92,1.79,10.5768,18.92,0.03304931708181509,0.0,0.13192924263411818,0.0,-0.23190568459279542,0.0,46.24991020581868,0.0,1.0318080928431246,0.0,-0.033970215621273205,0.0,-0.00708957165821664,0.0,0.005401299042588926,0.0
ADBE,2022-09-30,2022-10-28,0,2022-09-30,18.34,4.55,4.0307,18.34,0.054401968763904116,0.0,0.6892888185417738,0.0,-0.3609306351059885,0.0,20.686564299400516,0.0,0.7518110587879863,0.0,-0.27002804098076255,0.0,-0.14981560427620474,0.0,-0.009024441778327109,0.0
ADBE,2022-11-04,2022-11-15,0,2022-11-04,21.07,1.09,19.2938,21.07,0.03999247561095879,0.0,0.20525477006215131,0.0,-0.2853108927414827,0.0,36.75800451129571,0.0,1.4546141278791958,0.0,-0.09918628533223535,0.0,-0.0548532358639696,0.0,-0.002080368280024392,0.0
ADBE,2022-12-07,2023-02-02,0,2022-12-07,20.07,4.13,4.8632,20.07,0.030479798165149858,0.0,0.12883727961597935,0.0,-0.1435787722226904,0.0,49.44119597629479,0.0,0.6981399573828666,0.0,0.04623975987331219,0.0,-0.019581076055986725,0.0,-0.0034699499454772333,0.0
ADBE,2023-03-13,2023-03-31,0,2023-03-13,18.84,3.34,5.6364,18.84,0.030560951177130154,0.0,0.22611744172104198,0.0,-0.08865718918473094,0.0,36.53541709075453,0.0,1.2797074954296161,0.0,-0.07856012596756705,0.0,-0.05880751153465094,0.0,-0.0037831993801077735,0.0
ADBE,2023-05-12,2023-08-01,0,2023-05-12,63.69,4.14,15.3976,63.69,0.031013780872997002,0.0,0.20302818816129167,0.0,-0.04300578939992069,0.0,33.97061045609405,0.0,1.514329449030694,0.0,-0.07454763356302478,0.0,-0.07238542065065508,0.0,-0.010148662785581597,0.0
ADBE,2023-10-27,2023-12-12,0,2023-10-27,24.71,4.43,5.5757,24.71,0.03187521700887646,0.0,0.1396502782097198,0.0,0.14960081346901238,0.0,36.96531982723437,0.0,1.1716643709014705,0.0,-0.048973780393064215,0.0,-0.05014712255407115,0.0,-0.008076932039382503,0.0
ADBE,2024-06-03,2024-07-05,0,2024-06-03,31.73,1.74,18.2614,31.73,0.027245747939519237,0.0,0.14023280084436052,0.0,-0.19710820503629634,0.0,25.582359828497545,0.0,1.3287831572037851,0.0,-0.08749431580810878,0.0,-0.0800575619529929,0.0,-0.009395275943336882,0.0
ADBE,2024-08-05,2024-09-12,0,2024-08-05,15.16,2.06,7.3671,15.16,0.02936826806369614,0.0,0.12231997029890067,0.0,-0.06720381903326023,0.0,36.415876244283936,0.0,1.4905693973360665,0.0,-0.021872839815572306,0.0,-0.07107297268306119,0.0,-0.011200028552420893,0.0
ADBE,2025-04-21,2025-05-19,0,2025-04-21,22.57,0.44,45.1372,22.57,0.04475679203595549,0.0,0.2582516962730875,0.0,-0.287651895926483,0.0,33.72956692782181,0.0,0.8129841354444961,0.0,-0.1567013992657126,0.0,-0.06377140186064914,0.0,0.0011635772017843172,0.0
ADI,2020-04-01,2020-04-14,0,2020-04-01,22.51,2.57,8.7459,22.51,0.10707064691865442,0.0,0.3583891701954441,0.0,-0.24002540425667138,0.0,40.02692317244306,0.0,0.7062525608456937,0.0,-0.20628197245956953,0.0,-0.09364294991738978,0.0,0.0034107628771190964,0.0
ADI,2020-04-21,2020-04-29,0,2020-04-21,17.49,0.39,34.9746,17.49,0.049541701879796875,0.0,0.2429785381834912,0.0,-0.12147503580770544,0.0,48.54287648168234,0.0,1.2955955220256063,0.0,-0.052168458576732864,0.0,0.012415077753335186,0.0,0.012128057643193269,0.0
ADI,2020-05-15,2020-06-05,0,2020-05-15,23.05,3.11,7.4188,23.05,0.04146782399331162,0.0,0.14817446670659895,0.0,-0.06559244716863612,0.0,47.264955097293715,0.0,1.8496168728707583,0.0,0.03302231334095036,0.0,-0.033389725112365466,0.0,-0.006440317669453032,0.0
ADI,2020-10-28,2021-01-19,0,2020-10-28,38.45,3.46,11.101,38.45,0.024843938894572915,0.0,0.12040333470438946,0.0,0.04079193199701032,0.0,40.81923362774806,0.0,1.135801972362778,0.0,-0.0150981065405086,0.0,-0.03968811572190883,0.0,-0.0058638795584646415,0.0
ADI,2021-05-18,2021-06-30,0,2021-05-18,18.51,3.71,4.9874,18.51,0.02833343414115502,0.0,0.12827541189522015,0.0,0.050658608718371564,0.0,38.73303821135942,0.0,1.0765324591233767,0.0,-0.05583565081465978,0.0,-0.04891043057764192,0.0,-0.006103193357296026,0.0
ADI,2022-03-14,2022-03-29,0,2022-03-14,16.86,3.42,4.9337,16.86,0.04246784823879628,0.0,0.16323628019097253,0.0,-0.1316359741964407,0.0,38.01800964658555,0.0,0.9667932896807394,0.0,-0.09773881825693609,0.0,-0.0677823946973442,0.0,-0.006720965058853845,0.0
ADI,2022-07-01,2022-08-15,0,2022-07-01,25.88,3.88,6.6665,25.88,0.03643153827046529,0.0,0.2285098720857126,0.0,-0.13185864508784992,0.0,36.3886330987115,0.0,0.9160930865989286,0.0,-0.08454109820111586,0.0,-0.06001584201830129,0.0,-0.003520822005256808,0.0
ADI,2022-11-03,2022-12-13,0,2022-11-03,27.71,3.59,7.7194,27.71,0.03424976048821449,0.0,0.08149097779381471,0.0,-0.11253877238738293,0.0,41.835700720526646,0.0,0.9565470982793818,0.0,-0.05715306039155921,0.0,-0.02711374099862493,0.0,0.000867968370007989,0.0
ADI,2023-01-05,2023-02-15,0,2023-01-05,22.85,3.92,5.8255,22.85,0.026131036660033656,0.0,0.10043823098774536,0.0,0.020874832718298122,0.0,44.129968634893935,0.0,1.561135120035493,0.0,-0.002825255645673358,0.0,-0.03792225306230479,0.0,-0.006121301756805582,0.0
ADI,2023-05-25,2023-07-31,0,2023-05-25,16.3,4.88,3.3421,16.3,0.031945845309032966,0.0,0.12046181351391952,0.0,0.026128150967251584,0.0,35.209893684275215,0.0,2.8608770540401354,0.0,-0.07366105430802644,0.0,-0.05865964952394791,0.0,-0.00475875425102803,0.0
ADI,2023-10-30,2023-12-15,0,2023-10-30,29.48,1.47,20.0807,29.48,0.0258028365655863,0.0,0.15200913895223478,0.0,-0.13865637849880047,0.0,25.0046367638692,0.0,1.3629343748362377,0.0,-0.10413756542366309,0.0,-0.07709259116296745,0.0,-0.008119413153534448,0.0
ADI,2024-04-19,2024-05-22,0,2024-04-19,30.98,4.91,6.31,30.98,0.028569879402833714,0.0,0.0994541681896777,0.0,-0.004809348378581523,0.0,37.80922006567833,0.0,1.461741583893284,0.0,-0.04792762667750945,0.0,-0.05184687010962353,0.0,-0.007418924522131539,0.0
ADI,2024-08-05,2024-08-30,0,2024-08-05,17.09,2.46,6.9561,17.09,0.04441844021778159,0.0,0.21631104386742245,0.0,0.006682124108439548,0.0,32.288464814597646,0.0,1.2954376817673192,0.0,-0.13049214283489602,0.0,-0.12469670181699423,0.0,-0.016455163853772665,0.0
ADI,2025-02-11,2025-02-20,0,2025-02-11,19.84,0.0,39.6736,19.84,0.029897058969468267,0.0,0.1363564157871378,0.0,-0.07627257651398696,0.0,38.49475258493263,0.0,0.6798699465290452,0.0,-0.051670585435758316,0.0,-0.04475510775425509,0.0,-0.005353962508959557,0.0
ADI,2025-04-21,2025-05-15,0,2025-04-21,29.79,1.51,19.7861,29.79,0.08059643892588336,0.0,0.3719982753601336,0.0,-0.19178565340654555,0.0,39.03628383217628,0.0,0.7065368352081856,0.0,-0.1521695248136306,0.0,-0.07161687745178756,0.0,-0.0007162655221325401,0.0
ADI,2025-05-23,2025-07-03,0,2025-05-23,17.26,3.56,4.8467,17.26,0.030557493983587203,0.0,0.2616428771374714,0.0,-0.017464700601485052,0.0,51.87692090345107,0.0,1.1967750933726984,0.0,0.05522962867862765,0.0,0.0018468171039388091,0.0,-0.0012980256041359762,0.0
ADI,2025-08-05,2025-08-26,0,2025-08-05,15.84,3.03,5.2343,15.84,0.023625023698659386,0.0,0.15303867648318706,0.0,0.0233410421249229,0.0,33.245380715708436,0.0,0.9076597520703517,0.0,-0.04368030487190703,0.0,-0.05695137586636971,0.0,-0.009816580427729467,0.0
ADI,2025-11-20,2026-02-25,0,2025-11-20,60.78,4.36,13.9467,60.78,0.02910110572038307,0.0,0.07843442773694335,0.0,0.0041671680730027225,0.0,39.573907441816196,0.0,1.2392912101793794,0.0,-0.05789983530959134,0.0,-0.03751017025765889,0.0,-0.002207581852339085,0.0
ADI,2026-03-30,2026-04-23,0,2026-03-30,33.25,1.52,21.9201,33.25,0.03015269562033999,0.0,0.1374384353229862,0.0,0.14283616331441235,0.0,37.774838715299516,0.0,0.9882720638819709,0.0,-0.06062546978629118,0.0,-0.04236225963272048,0.0,-0.0038702872553877366,0.0
AEP,2020-03-23,2020-03-30,0,2020-03-23,19.59,0.0,39.1715,19.59,0.11816324882141913,0.0,0.4959252441053584,0.0,-0.2365794224870967,0.0,28.650876838630708,0.0,1.00938486766942,0.0,-0.2728973359949848,0.0,-0.2202208101236646,0.0,-0.031166229243943137,0.0
AEP,2020-04-03,2020-04-17,0,2020-04-03,19.14,3.26,5.8804,19.14,0.1083546944219644,0.0,0.42772213170263074,0.0,-0.20534932322300148,0.0,37.37540462487827,0.0,0.7585104957997666,0.0,-0.21891627382278786,0.0,-0.11037494023894956,0.0,-0.0009724134850923648,0.0
AEP,2020-09-01,2020-10-26,0,2020-09-01,20.26,2.23,9.0919,20.26,0.02005538338271096,0.0,0.14081424632624828,0.0,-0.0991015310517757,0.0,35.11701339681957,0.0,1.05291808774594,0.0,-0.057870659887619726,0.0,-0.04522025951846746,0.0,-0.00494230850256129,0.0
AEP,2021-02-26,2021-04-20,0,2021-02-26,20.43,1.65,12.3604,20.43,0.02383033430412679,0.0,0.09771902826946292,0.0,-0.0854463028093075,0.0,33.26060311053037,0.0,1.5975909085994182,0.0,-0.0633023617014729,0.0,-0.05397062086630006,0.0,-0.005438202211113996,0.0
AEP,2022-02-23,2022-04-06,0,2022-02-23,23.45,3.28,7.1504,23.45,0.018628694895706895,0.0,0.07968373086844376,0.0,-0.0018004289342094934,0.0,34.379369106203825,0.0,1.057592174391257,0.0,-0.03536045638574993,0.0,-0.03372840191715692,0.0,-0.004923706250664987,0.0
AEP,2022-10-12,2022-12-13,0,2022-10-12,21.78,3.42,6.3685,21.78,0.03623860053943129,0.0,0.32619480249494154,0.0,-0.1383353801377836,0.0,27.58787338135882,0.0,0.7092224196297474,0.0,-0.1680320970566777,0.0,-0.11119798162069083,0.0,-0.011200629347692032,0.0
AEP,2023-10-05,2024-01-08,0,2023-10-05,19.83,4.82,4.1101,19.83,0.026526586766853533,0.0,0.17113057082407598,0.0,-0.1688558834511163,0.0,27.691175052919448,0.0,2.3550628285109343,0.0,-0.09526047011937089,0.0,-0.0755331509892525,0.0,-0.009098675000530507,0.0
AEP,2024-04-16,2024-05-17,0,2024-04-16,17.69,1.84,9.606,17.69,0.020859928477916075,0.0,0.07648776013820428,0.0,0.005397507778649701,0.0,34.00508933212559,0.0,1.1995423784396149,0.0,-0.032983252698930994,0.0,-0.046956988477332505,0.0,-0.0072572489697798085,0.0
AEP,2024-06-25,2024-09-16,0,2024-06-25,21.88,4.28,5.1133,21.88,0.016885049682465462,0.0,0.04443171250214046,0.0,0.0800294595176018,0.0,41.694114480583785,0.0,0.6456238311818862,0.0,-0.011109290191350756,0.0,-0.016519590723738122,0.0,-0.002764635392070903,0.0
AEP,2025-01-06,2025-03-31,0,2025-01-06,22.11,4.83,4.5799,22.11,0.015263208143372228,0.0,0.06382945993555042,0.0,-0.022401558680752772,0.0,32.46687690733083,0.0,1.3754717093733153,0.0,-0.051301337041526625,0.0,-0.024995929897055368,0.0,-7.620429783680427e-05,0.0
AEP,2025-05-14,2025-08-04,0,2025-05-14,16.64,2.49,6.6953,16.64,0.020618149602317587,0.0,0.10324989037730822,0.0,0.001566223201315671,0.0,30.63226609286704,0.0,1.5215031534841728,0.0,-0.05697459267873531,0.0,-0.06243721274193723,0.0,-0.009622655078754636,0.0
AEP,2025-09-18,2025-11-28,0,2025-09-18,17.2,2.89,5.9606,17.2,0.014542069945154485,0.0,0.08735869370486518,0.0,0.04114815827405275,0.0,36.225138302961255,0.0,0.8343693513503644,0.0,-0.03039683416255098,0.0,-0.03135527119181299,0.0,-0.0039979981079567035,0.0
AEP,2026-01-07,2026-03-16,0,2026-01-07,18.92,2.78,6.8153,18.92,0.012137211043869113,0.0,0.025783189114346176,0.0,0.040530670735671036,0.0,39.08227771437029,0.0,0.7854484689591195,0.0,-0.03777273954702155,0.0,-0.01138171802052749,0.0,0.0002208099818089282,0.0
AFL,2020-03-18,2020-03-25,0,2020-03-18,45.35,4.5,10.082,45.35,0.1389563780556897,0.0,1.1969062724752288,0.0,-0.5075416151478397,0.0,22.433400975891445,0.0,1.2339527193924265,0.0,-0.46906683270269794,0.0,-0.37877186126221374,0.0,-0.05808475575133734,0.0
AFL,2020-04-02,2020-04-09,0,2020-04-02,19.64,0.0,39.2712,19.64,0.12946003524405286,0.0,0.5847142512291297,0.0,-0.3650268233558969,0.0,41.500216478614306,0.0,0.6987976070688164,0.0,-0.26163143658102167,0.0,-0.028995990426260894,0.0,0.027952480222534607,0.0
